time	V(vout)
8.689422985695733e-001	1.108270e-002
8.689887972207301e-001	1.130134e-002
8.690415086451153e-001	1.155477e-002
8.691097597452154e-001	1.188956e-002
8.691190859679026e-001	1.193608e-002
8.691214175235743e-001	1.194783e-002
8.691260806349179e-001	1.197136e-002
8.691354068576050e-001	1.201859e-002
8.691540593029794e-001	1.211353e-002
8.691853039217563e-001	1.227348e-002
8.692194886242382e-001	1.244953e-002
8.692578395157329e-001	1.264837e-002
8.693345412987223e-001	1.304859e-002
8.694107783596388e-001	1.344820e-002
8.694210954845955e-001	1.350244e-002
8.694417297345087e-001	1.361110e-002
8.694829982343354e-001	1.382848e-002
8.694933153592921e-001	1.388284e-002
8.694958946405312e-001	1.389643e-002
8.695010532030095e-001	1.392361e-002
8.695113703279662e-001	1.397793e-002
8.695320045778795e-001	1.408639e-002
8.695646884477835e-001	1.425757e-002
8.696006863923412e-001	1.444511e-002
8.696395031681526e-001	1.464577e-002
8.697171367197755e-001	1.504342e-002
8.698023365644387e-001	1.547582e-002
8.698803337232852e-001	1.586822e-002
8.699686141910372e-001	1.630939e-002
8.700493986545564e-001	1.671112e-002
8.701441974686810e-001	1.718081e-002
8.702408180910686e-001	1.765831e-002
8.703636743573985e-001	1.826411e-002
8.705020398010790e-001	1.894468e-002
8.706909806239748e-001	1.987132e-002
8.708704306297984e-001	2.074864e-002
8.710422067792145e-001	2.158569e-002
8.711980793099080e-001	2.234286e-002
8.713564689114222e-001	2.310989e-002
8.715122143307810e-001	2.386184e-002
8.716700203243414e-001	2.462141e-002
8.718256848765551e-001	2.536837e-002
8.719833709829489e-001	2.612267e-002
8.721394828219341e-001	2.686712e-002
8.722968903136700e-001	2.761536e-002
8.724542276503752e-001	2.836087e-002
8.726145132705393e-001	2.911786e-002
8.727776744678805e-001	2.988584e-002
8.729474787361555e-001	3.068229e-002
8.731262527037123e-001	3.151768e-002
8.733205428868514e-001	3.242191e-002
8.735371460852940e-001	3.342540e-002
8.737891750592641e-001	3.458679e-002
8.741029155068116e-001	3.602303e-002
8.745103398492579e-001	3.787172e-002
8.750924671938791e-001	4.047808e-002
8.760690296938791e-001	4.477289e-002
8.770455921938791e-001	4.897264e-002
8.780221546938791e-001	5.307062e-002
8.787550311123169e-001	5.607724e-002
8.792754629754348e-001	5.817179e-002
8.796434265194406e-001	5.963152e-002
8.799035610285794e-001	6.065276e-002
8.800839713731862e-001	6.135570e-002
8.802147634306141e-001	6.186246e-002
8.803329128856500e-001	6.231838e-002
8.803979550612266e-001	6.256852e-002
8.804914615012173e-001	6.292725e-002
8.805070400875440e-001	6.298691e-002
8.805381972601974e-001	6.310607e-002
8.805459865533608e-001	6.313585e-002
8.805615651396875e-001	6.319536e-002
8.805927223123410e-001	6.331433e-002
8.805972453088689e-001	6.333159e-002
8.806062913019245e-001	6.336609e-002
8.806188291043183e-001	6.341390e-002
8.806312257497947e-001	6.346115e-002
8.806502139338770e-001	6.353348e-002
8.806702570224565e-001	6.360977e-002
8.807103431996154e-001	6.376234e-002
8.807540518508982e-001	6.393033e-002
8.808116372772248e-001	6.416016e-002
8.808796759077477e-001	6.445609e-002
8.809873469590808e-001	6.497779e-002
8.811073858648668e-001	6.561113e-002
8.812159318164757e-001	6.620993e-002
8.812337008505725e-001	6.630902e-002
8.812692389187662e-001	6.650535e-002
8.813403150551535e-001	6.688888e-002
8.813949701270838e-001	6.717293e-002
8.814448013819745e-001	6.742024e-002
8.814993640691644e-001	6.767910e-002
8.815778731945219e-001	6.803562e-002
8.816707721931746e-001	6.844127e-002
8.817550755131453e-001	6.879782e-002
8.818394749377105e-001	6.914710e-002
8.819282366688244e-001	6.951007e-002
8.820349676424586e-001	6.994425e-002
8.820499314255434e-001	7.000498e-002
8.820798589917130e-001	7.012626e-002
8.821397141240523e-001	7.036863e-002
8.821465606424754e-001	7.039633e-002
8.821602536793215e-001	7.045168e-002
8.821731474887199e-001	7.050380e-002
8.821875605282172e-001	7.056203e-002
8.822026446374717e-001	7.062295e-002
8.822231258633204e-001	7.070561e-002
8.822453200564738e-001	7.079519e-002
8.822897084427807e-001	7.097572e-002
8.823329309078193e-001	7.116010e-002
8.823947366279904e-001	7.145508e-002
8.824651393900881e-001	7.185521e-002
8.825730392227962e-001	7.258064e-002
8.826886326088266e-001	7.344132e-002
8.828004617869264e-001	7.430656e-002
8.828197345989186e-001	7.445464e-002
8.828582802229029e-001	7.474273e-002
8.829064496451013e-001	7.508896e-002
8.829464496887375e-001	7.536169e-002
8.829917647002210e-001	7.565061e-002
8.830823947231882e-001	7.618972e-002
8.831665373896197e-001	7.665829e-002
8.832436006603629e-001	7.706239e-002
8.833291277934138e-001	7.749213e-002
8.834130258280326e-001	7.790168e-002
8.835112343247000e-001	7.837264e-002
8.836156939318031e-001	7.886946e-002
8.837470067880620e-001	7.949167e-002
8.839014253438590e-001	8.022144e-002
8.840688853503105e-001	8.101059e-002
8.842265261798205e-001	8.175123e-002
8.843874855020770e-001	8.250515e-002
8.845481558022310e-001	8.325538e-002
8.847190841489443e-001	8.405101e-002
8.848794207264570e-001	8.479495e-002
8.850401224210646e-001	8.553825e-002
8.851948837230925e-001	8.625181e-002
8.853526970975575e-001	8.697717e-002
8.855079107821520e-001	8.768833e-002
8.856660106260845e-001	8.841041e-002
8.858232393381438e-001	8.912620e-002
8.859844504789948e-001	8.985769e-002
8.861480612701768e-001	9.059754e-002
8.863194041374010e-001	9.136960e-002
8.864996593020100e-001	9.217875e-002
8.866966888624642e-001	9.305956e-002
8.869162663397237e-001	9.403663e-002
8.871724818853829e-001	9.517054e-002
8.874899857330749e-001	9.656624e-002
8.879001235834861e-001	9.835320e-002
8.884718826911139e-001	1.008138e-001
8.892704285577122e-001	1.041982e-001
8.900100178115706e-001	1.072800e-001
8.905942966761873e-001	1.096744e-001
8.910242066141497e-001	1.114117e-001
8.913300752671608e-001	1.126346e-001
8.915419695458511e-001	1.134759e-001
8.915748342662400e-001	1.136058e-001
8.916405637070177e-001	1.138648e-001
8.917720225885734e-001	1.143813e-001
8.919350218857060e-001	1.150198e-001
8.919541473337490e-001	1.150946e-001
8.919923982298352e-001	1.152437e-001
8.920492613581280e-001	1.154652e-001
8.920581768879011e-001	1.154999e-001
8.920760079474474e-001	1.155693e-001
8.920901808617643e-001	1.156244e-001
8.921046420279631e-001	1.156806e-001
8.921082573195128e-001	1.156946e-001
8.921154879026122e-001	1.157227e-001
8.921291561090811e-001	1.157758e-001
8.921455700512981e-001	1.158395e-001
8.921638048488979e-001	1.159102e-001
8.922002744440976e-001	1.160516e-001
8.922433587873395e-001	1.162198e-001
8.922965629569979e-001	1.164359e-001
8.923593730886039e-001	1.167193e-001
8.924525455999076e-001	1.172045e-001
8.925481877395599e-001	1.177718e-001
8.926680106397307e-001	1.185396e-001
8.926821498012780e-001	1.186329e-001
8.927104281243726e-001	1.188208e-001
8.927669847705618e-001	1.191947e-001
8.927750439595205e-001	1.192475e-001
8.927911623374377e-001	1.193515e-001
8.928233990932724e-001	1.195542e-001
8.928605828093268e-001	1.197795e-001
8.928973841719864e-001	1.199901e-001
8.929709868973056e-001	1.203846e-001
8.930444023494194e-001	1.207522e-001
8.931186873915793e-001	1.211001e-001
8.931993431764600e-001	1.214584e-001
8.932852221789440e-001	1.218256e-001
8.933737450345186e-001	1.221953e-001
8.934707560088478e-001	1.225958e-001
8.935825549419894e-001	1.230552e-001
8.937167467811842e-001	1.236046e-001
8.938852147916859e-001	1.242915e-001
8.941057461647939e-001	1.251864e-001
8.942820993629908e-001	1.258985e-001
8.944361051474192e-001	1.265173e-001
8.946095146395007e-001	1.272109e-001
8.947692362005864e-001	1.278468e-001
8.949319983879666e-001	1.284918e-001
8.950861239322430e-001	1.290997e-001
8.952450021144642e-001	1.297242e-001
8.952643121880927e-001	1.297999e-001
8.953029323353495e-001	1.299510e-001
8.953125873721637e-001	1.299888e-001
8.953318974457921e-001	1.300642e-001
8.953705175930490e-001	1.302151e-001
8.953906171896018e-001	1.302935e-001
8.953929938410470e-001	1.303028e-001
8.953935880039082e-001	1.303051e-001
8.953947763296308e-001	1.303097e-001
8.953971529810760e-001	1.303190e-001
8.954019062839663e-001	1.303375e-001
8.954114128897469e-001	1.303746e-001
8.954218318083604e-001	1.304152e-001
8.954426696455875e-001	1.304964e-001
8.954754457146715e-001	1.306243e-001
8.955211978831976e-001	1.308071e-001
8.955697849657061e-001	1.310209e-001
8.956333388044917e-001	1.313623e-001
8.957172408974391e-001	1.319322e-001
8.958122603248688e-001	1.327140e-001
8.959324209233299e-001	1.338070e-001
8.960424972707336e-001	1.347938e-001
8.962064764822353e-001	1.361403e-001
8.962737006439071e-001	1.366251e-001
8.963343730229210e-001	1.370072e-001
8.964077617433253e-001	1.374277e-001
8.964889919781653e-001	1.378572e-001
8.965762999619688e-001	1.382893e-001
8.966597723849192e-001	1.386838e-001
8.967547848066744e-001	1.391207e-001
8.968591144897328e-001	1.395951e-001
8.969878295332417e-001	1.401778e-001
8.971416314126316e-001	1.408722e-001
8.973468288438393e-001	1.417957e-001
8.975236499036760e-001	1.425888e-001
8.976811968769159e-001	1.432930e-001
8.978411754925503e-001	1.440058e-001
8.980118707224417e-001	1.447639e-001
8.981704332074838e-001	1.454658e-001
8.983311238184276e-001	1.461748e-001
8.984853259013137e-001	1.468530e-001
8.986435412772994e-001	1.475466e-001
8.987985500297273e-001	1.482240e-001
8.989571898441933e-001	1.489150e-001
8.991147270472976e-001	1.495988e-001
8.992771129625982e-001	1.503013e-001
8.994421583638821e-001	1.510128e-001
8.996162991671021e-001	1.517608e-001
8.998005254538561e-001	1.525489e-001
9.000041146802550e-001	1.534160e-001
9.002332330769474e-001	1.543870e-001
9.005074176255760e-001	1.555422e-001
9.008503382252816e-001	1.569761e-001
9.013061743397679e-001	1.588642e-001
9.018361575367900e-001	1.610361e-001
9.022808143411745e-001	1.628387e-001
9.026037322330716e-001	1.641353e-001
9.028176849629349e-001	1.649888e-001
9.028490575458305e-001	1.651134e-001
9.029118027116214e-001	1.653620e-001
9.030372930432034e-001	1.658579e-001
9.031919597154079e-001	1.664674e-001
9.032485648717944e-001	1.666899e-001
9.032627161608910e-001	1.667455e-001
9.032910187390842e-001	1.668565e-001
9.033080271876216e-001	1.669232e-001
9.033420440846964e-001	1.670564e-001
9.033465128501245e-001	1.670739e-001
9.033476300414814e-001	1.670783e-001
9.033498644241954e-001	1.670870e-001
9.033543331896234e-001	1.671045e-001
9.033632707204795e-001	1.671395e-001
9.033729682018695e-001	1.671774e-001
9.033923631646496e-001	1.672533e-001
9.034229436858986e-001	1.673728e-001
9.034678520942429e-001	1.675488e-001
9.035147529818747e-001	1.677390e-001
9.035763707760779e-001	1.680158e-001
9.036550135033911e-001	1.684342e-001
9.037556756577200e-001	1.690702e-001
9.038733048308132e-001	1.699028e-001
9.039838892241863e-001	1.707228e-001
9.039902198370452e-001	1.707700e-001
9.040028810627631e-001	1.708640e-001
9.040060463691926e-001	1.708874e-001
9.040123769820515e-001	1.709340e-001
9.040250382077694e-001	1.710261e-001
9.040503606592052e-001	1.712062e-001
9.040789729170603e-001	1.714021e-001
9.041150323333398e-001	1.716340e-001
9.041871511658987e-001	1.720617e-001
9.042672725833113e-001	1.724961e-001
9.043420501459888e-001	1.728664e-001
9.044210530583412e-001	1.732298e-001
9.045070572962612e-001	1.736052e-001
9.045940973843402e-001	1.739731e-001
9.046895749378410e-001	1.743703e-001
9.047982505742567e-001	1.748199e-001
9.049288849504933e-001	1.753587e-001
9.050904944419582e-001	1.760228e-001
9.053021897562095e-001	1.768891e-001
9.054784759390911e-001	1.776074e-001
9.056344153433102e-001	1.782400e-001
9.058120050254118e-001	1.789575e-001
9.059718842114407e-001	1.796007e-001
9.061356485944585e-001	1.802569e-001
9.062891960005944e-001	1.808696e-001
9.064486693301468e-001	1.815033e-001
9.066028097119482e-001	1.821134e-001
9.067618272565987e-001	1.827402e-001
9.069178917134410e-001	1.833527e-001
9.070792122556118e-001	1.839832e-001
9.072411920576389e-001	1.846135e-001
9.074116076046321e-001	1.852735e-001
9.075892565232016e-001	1.859582e-001
9.077840027516890e-001	1.867048e-001
9.079996652515300e-001	1.875280e-001
9.080240752758018e-001	1.876209e-001
9.080728953243452e-001	1.878061e-001
9.081402531174894e-001	1.880614e-001
9.081515004304565e-001	1.881040e-001
9.081739950563906e-001	1.881891e-001
9.082083685352420e-001	1.883190e-001
9.082140896453480e-001	1.883406e-001
9.082255318655600e-001	1.883838e-001
9.082283924206130e-001	1.883946e-001
9.082291075593763e-001	1.883973e-001
9.082305378369028e-001	1.884027e-001
9.082333983919558e-001	1.884135e-001
9.082391195020618e-001	1.884351e-001
9.082499526226070e-001	1.884760e-001
9.082613077177876e-001	1.885188e-001
9.082840179081488e-001	1.886045e-001
9.083194519716724e-001	1.887385e-001
9.083657602158229e-001	1.889196e-001
9.084167478837094e-001	1.891467e-001
9.084829114958426e-001	1.895245e-001
9.085744042713257e-001	1.902059e-001
9.086696894303583e-001	1.910716e-001
9.087887529082422e-001	1.922666e-001
9.088030803870184e-001	1.924144e-001
9.088317353445707e-001	1.927089e-001
9.088890452596753e-001	1.932775e-001
9.089664740703255e-001	1.939967e-001
9.090226745967114e-001	1.944688e-001
9.090728748537069e-001	1.948433e-001
9.091301102269322e-001	1.952237e-001
9.092063972565965e-001	1.956764e-001
9.092888150610059e-001	1.961156e-001
9.093771127090837e-001	1.965447e-001
9.094593032068878e-001	1.969190e-001
9.095524804109788e-001	1.973275e-001
9.096536491826550e-001	1.977642e-001
9.097786587991041e-001	1.983010e-001
9.099258996581709e-001	1.989314e-001
9.101222044178871e-001	1.997692e-001
9.103004154194982e-001	2.005271e-001
9.104593773431923e-001	2.012007e-001
9.106165201777665e-001	2.018644e-001
9.107881322024946e-001	2.025867e-001
9.109492851569701e-001	2.032627e-001
9.111101449802679e-001	2.039351e-001
9.112648014721740e-001	2.045794e-001
9.114225639501679e-001	2.052345e-001
9.115778444364072e-001	2.058770e-001
9.117360894793916e-001	2.065296e-001
9.118935484959903e-001	2.071766e-001
9.120551517242169e-001	2.078383e-001
9.122194276391866e-001	2.085085e-001
9.123919021967683e-001	2.092094e-001
9.125739954968281e-001	2.099464e-001
9.127740007792334e-001	2.107522e-001
9.129982503428504e-001	2.116511e-001
9.132638157625536e-001	2.127092e-001
9.135951808581454e-001	2.140208e-001
9.138538336603482e-001	2.150384e-001
9.140097363044242e-001	2.156488e-001
9.140325537701945e-001	2.157378e-001
9.140781887017352e-001	2.159156e-001
9.141694585648165e-001	2.162706e-001
9.142662590953198e-001	2.166465e-001
9.142807559733576e-001	2.167027e-001
9.143097497294332e-001	2.168151e-001
9.143269705772646e-001	2.168817e-001
9.143312757892225e-001	2.168984e-001
9.143398862131382e-001	2.169317e-001
9.143571070609696e-001	2.169983e-001
9.143602408722269e-001	2.170105e-001
9.143610243250412e-001	2.170135e-001
9.143625912306698e-001	2.170195e-001
9.143657250419270e-001	2.170317e-001
9.143719926644415e-001	2.170559e-001
9.143807942606204e-001	2.170899e-001
9.143976280197733e-001	2.171550e-001
9.144232694874450e-001	2.172540e-001
9.144637698259091e-001	2.174105e-001
9.145085632138614e-001	2.175869e-001
9.145647982288694e-001	2.178274e-001
9.146338154917407e-001	2.181820e-001
9.147402247532324e-001	2.188557e-001
9.148480148848377e-001	2.196532e-001
9.149622342245060e-001	2.205669e-001
9.149788511381897e-001	2.207023e-001
9.150120849655572e-001	2.209725e-001
9.150203934223991e-001	2.210394e-001
9.150370103360828e-001	2.211708e-001
9.150702441634503e-001	2.214251e-001
9.151077818844083e-001	2.216981e-001
9.151433459175140e-001	2.219374e-001
9.152144739837252e-001	2.223728e-001
9.152902435194801e-001	2.227920e-001
9.153654917141668e-001	2.231676e-001
9.154458560929346e-001	2.235364e-001
9.155318301670463e-001	2.239079e-001
9.156198505533825e-001	2.242749e-001
9.157164876845632e-001	2.246715e-001
9.158274466941319e-001	2.251245e-001
9.159608434816575e-001	2.256675e-001
9.161276269701942e-001	2.263441e-001
9.163462504972640e-001	2.272276e-001
9.165226820646935e-001	2.279376e-001
9.166771506570974e-001	2.285566e-001
9.168516169362093e-001	2.292531e-001
9.170113806558528e-001	2.298885e-001
9.171744118020154e-001	2.305344e-001
9.173284092912746e-001	2.311422e-001
9.174874502083134e-001	2.317675e-001
9.176419233805098e-001	2.323726e-001
9.178007960710659e-001	2.329925e-001
9.179574051258979e-001	2.336011e-001
9.181191056031558e-001	2.342271e-001
9.182822352503950e-001	2.348560e-001
9.184541320909176e-001	2.355158e-001
9.186345204753834e-001	2.362051e-001
9.188332732419788e-001	2.369607e-001
9.190554239938250e-001	2.378004e-001
9.193213590234199e-001	2.387989e-001
9.196550686011077e-001	2.400421e-001
9.199664627596876e-001	2.411932e-001
9.201918248982011e-001	2.420209e-001
9.202252233515439e-001	2.421430e-001
9.202920202582295e-001	2.423864e-001
9.204256140716010e-001	2.428720e-001
9.205651680463163e-001	2.433779e-001
9.205811249001511e-001	2.434356e-001
9.206130386078207e-001	2.435508e-001
9.206210170347381e-001	2.435796e-001
9.206369738885729e-001	2.436372e-001
9.206627125210413e-001	2.437300e-001
9.206802820746867e-001	2.437933e-001
9.206999216252525e-001	2.438640e-001
9.207252441875515e-001	2.439552e-001
9.207513513481271e-001	2.440492e-001
9.207999323979987e-001	2.442278e-001
9.208449717475986e-001	2.444147e-001
9.209131686329833e-001	2.447779e-001
9.209926038651990e-001	2.453460e-001
9.210845713425896e-001	2.461831e-001
9.211935023078857e-001	2.473148e-001
9.213075840537011e-001	2.485510e-001
9.213133134904045e-001	2.486127e-001
9.213247723638112e-001	2.487348e-001
9.213276370821628e-001	2.487651e-001
9.213333665188662e-001	2.488254e-001
9.213448253922729e-001	2.489440e-001
9.213677431390864e-001	2.491739e-001
9.213961084100580e-001	2.494440e-001
9.214298440973384e-001	2.497386e-001
9.214973154718992e-001	2.502603e-001
9.215825327697720e-001	2.508323e-001
9.216587137788815e-001	2.512721e-001
9.217363659794857e-001	2.516641e-001
9.218223394630224e-001	2.520570e-001
9.219082586873881e-001	2.524238e-001
9.220029933427180e-001	2.528136e-001
9.221100112704287e-001	2.532480e-001
9.222390506175945e-001	2.537697e-001
9.223972279797964e-001	2.544070e-001
9.226047763857089e-001	2.552403e-001
9.227810120363749e-001	2.559453e-001
9.229378568479979e-001	2.565702e-001
9.230978218782452e-001	2.572053e-001
9.232675995677599e-001	2.578770e-001
9.234261910553708e-001	2.585021e-001
9.235865286034264e-001	2.591318e-001
9.237409273534131e-001	2.597361e-001
9.238990132024385e-001	2.603526e-001
9.240542874698917e-001	2.609558e-001
9.242130552643149e-001	2.615705e-001
9.243711517421805e-001	2.621802e-001
9.245342430288984e-001	2.628068e-001
9.247006820299609e-001	2.634437e-001
9.248769206203786e-001	2.641155e-001
9.250051403461780e-001	2.646029e-001
9.250229988995293e-001	2.646706e-001
9.250587160062319e-001	2.648059e-001
9.251120375243779e-001	2.650076e-001
9.251204137686936e-001	2.650393e-001
9.251371662573250e-001	2.651026e-001
9.251509102275457e-001	2.651546e-001
9.251651119079377e-001	2.652082e-001
9.251670517538158e-001	2.652155e-001
9.251709314455718e-001	2.652302e-001
9.251786908290839e-001	2.652595e-001
9.251911916234344e-001	2.653067e-001
9.252042788359803e-001	2.653560e-001
9.252304532610721e-001	2.654547e-001
9.252700644431864e-001	2.656042e-001
9.253164323788092e-001	2.657830e-001
9.253718005337344e-001	2.660184e-001
9.254429818211885e-001	2.663912e-001
9.255492499702445e-001	2.670931e-001
9.256573057386830e-001	2.679380e-001
9.257713089292485e-001	2.689064e-001
9.257882570081094e-001	2.690530e-001
9.258221531658312e-001	2.693454e-001
9.258306272052616e-001	2.694179e-001
9.258327457151192e-001	2.694359e-001
9.258369827348344e-001	2.694718e-001
9.258454567742648e-001	2.695428e-001
9.258624048531257e-001	2.696818e-001
9.258845702848394e-001	2.698563e-001
9.259289011482668e-001	2.701813e-001
9.259923096901884e-001	2.705995e-001
9.260851103178712e-001	2.711387e-001
9.261622861042943e-001	2.715346e-001
9.262380466811765e-001	2.718833e-001
9.263235609725653e-001	2.722493e-001
9.264092989372120e-001	2.726002e-001
9.265076426640850e-001	2.729946e-001
9.266139606400292e-001	2.734184e-001
9.267459487062795e-001	2.739429e-001
9.269040884784061e-001	2.745694e-001
9.271173467294966e-001	2.754111e-001
9.272949051740073e-001	2.761092e-001
9.274508546868624e-001	2.767199e-001
9.276106048519667e-001	2.773432e-001
9.277794775000539e-001	2.779998e-001
9.279381262029013e-001	2.786144e-001
9.280982103680471e-001	2.792322e-001
9.282528240341149e-001	2.798268e-001
9.284108351964443e-001	2.804322e-001
9.285664175594171e-001	2.810262e-001
9.287254414334299e-001	2.816310e-001
9.288842978178860e-001	2.822329e-001
9.290485042284249e-001	2.828526e-001
9.292170520775328e-001	2.834861e-001
9.293967041505296e-001	2.841585e-001
9.295901712105003e-001	2.848791e-001
9.298084036292664e-001	2.856877e-001
9.300628537764833e-001	2.866247e-001
9.303845113366728e-001	2.877998e-001
9.308094982231172e-001	2.893369e-001
9.313246743065254e-001	2.911791e-001
9.317544122499319e-001	2.926981e-001
9.320606855296557e-001	2.937696e-001
9.322556302971237e-001	2.944469e-001
9.322853462886266e-001	2.945497e-001
9.323447782716324e-001	2.947547e-001
9.324636422376441e-001	2.951636e-001
9.326163807800382e-001	2.956877e-001
9.326336485854456e-001	2.957468e-001
9.326681841962606e-001	2.958647e-001
9.327158451488262e-001	2.960274e-001
9.327240092252505e-001	2.960553e-001
9.327403373780989e-001	2.961109e-001
9.327444194163110e-001	2.961248e-001
9.327525834927353e-001	2.961527e-001
9.327546245118413e-001	2.961596e-001
9.327587065500534e-001	2.961735e-001
9.327597270596065e-001	2.961770e-001
9.327617680787126e-001	2.961839e-001
9.327622783334891e-001	2.961857e-001
9.327632988430422e-001	2.961891e-001
9.327653398621483e-001	2.961961e-001
9.327694219003604e-001	2.962100e-001
9.327775859767846e-001	2.962378e-001
9.327874023931868e-001	2.962712e-001
9.328067855931130e-001	2.963371e-001
9.328351089190921e-001	2.964334e-001
9.328800147896809e-001	2.965878e-001
9.329253916133836e-001	2.967593e-001
9.329865874398498e-001	2.970535e-001
9.330614327452126e-001	2.975582e-001
9.331656303631936e-001	2.984989e-001
9.332820494641949e-001	2.997432e-001
9.333932169532120e-001	3.010063e-001
9.334142036563424e-001	3.012441e-001
9.334194503321250e-001	3.013027e-001
9.334299436836903e-001	3.014179e-001
9.334509303868207e-001	3.016416e-001
9.334785357233426e-001	3.019216e-001
9.335095076105496e-001	3.022107e-001
9.335681987738396e-001	3.026884e-001
9.336773911603183e-001	3.034399e-001
9.337597167888715e-001	3.039136e-001
9.338334628552828e-001	3.042722e-001
9.339178708206760e-001	3.046384e-001
9.340028215375297e-001	3.049805e-001
9.341020645233046e-001	3.053646e-001
9.342081691020044e-001	3.057698e-001
9.343410985528489e-001	3.062753e-001
9.344991439589794e-001	3.068743e-001
9.347140017587580e-001	3.076854e-001
9.348919170633917e-001	3.083544e-001
9.350475701573217e-001	3.089372e-001
9.352249386296749e-001	3.095987e-001
9.353845956787035e-001	3.101920e-001
9.355483806323189e-001	3.107983e-001
9.356636815573737e-001	3.112239e-001
9.357186463843972e-001	3.114263e-001
9.357273257575973e-001	3.114583e-001
9.357446845039976e-001	3.115221e-001
9.357490241905977e-001	3.115381e-001
9.357577035637978e-001	3.115700e-001
9.357598734070979e-001	3.115779e-001
9.357642130936980e-001	3.115939e-001
9.357728924668981e-001	3.116258e-001
9.357744504787209e-001	3.116315e-001
9.357775665023663e-001	3.116430e-001
9.357837985496572e-001	3.116659e-001
9.357948947637901e-001	3.117066e-001
9.358062822510945e-001	3.117484e-001
9.358290572257034e-001	3.118320e-001
9.358645075261356e-001	3.119620e-001
9.359108017129303e-001	3.121337e-001
9.359618122867447e-001	3.123380e-001
9.360281098436747e-001	3.126607e-001
9.361199100651421e-001	3.132332e-001
9.362155995115088e-001	3.139695e-001
9.363343267107858e-001	3.149962e-001
9.363486926108497e-001	3.151260e-001
9.363774244109776e-001	3.153882e-001
9.364348880112333e-001	3.158979e-001
9.365213016554288e-001	3.166170e-001
9.365841828400806e-001	3.170883e-001
9.366356470679160e-001	3.174272e-001
9.366942956365317e-001	3.177681e-001
9.367688592715666e-001	3.181535e-001
9.368508896950023e-001	3.185335e-001
9.369390493548284e-001	3.189074e-001
9.370228326760589e-001	3.192436e-001
9.371176874159600e-001	3.196147e-001
9.372218302920166e-001	3.200193e-001
9.373503115118378e-001	3.205170e-001
9.375039842656120e-001	3.211105e-001
9.377090661235196e-001	3.218997e-001
9.378859523867675e-001	3.225780e-001
9.380436497658823e-001	3.231805e-001
9.382037191226488e-001	3.237898e-001
9.383747830311471e-001	3.244388e-001
9.385333938546091e-001	3.250383e-001
9.386942545588113e-001	3.256443e-001
9.388484887995005e-001	3.262232e-001
9.390069089526055e-001	3.268158e-001
9.391621154958809e-001	3.273942e-001
9.393212230643893e-001	3.279852e-001
9.394794629936326e-001	3.285708e-001
9.396432017189523e-001	3.291745e-001
9.398104839638864e-001	3.297888e-001
9.399885765636169e-001	3.304402e-001
9.401792701443879e-001	3.311346e-001
9.403937032459900e-001	3.319115e-001
9.406410889392485e-001	3.328026e-001
9.409532009841811e-001	3.339188e-001
9.413613655158837e-001	3.353639e-001
9.419789204482675e-001	3.375228e-001
9.426111691581128e-001	3.397011e-001
9.431483642263524e-001	3.415243e-001
9.435537713293335e-001	3.428822e-001
9.438395966081727e-001	3.438298e-001
9.440312062634956e-001	3.444607e-001
9.440619533411081e-001	3.445615e-001
9.441234474963332e-001	3.447625e-001
9.442464358067833e-001	3.451634e-001
9.444023477776360e-001	3.456701e-001
9.444588503097544e-001	3.458532e-001
9.444729759427840e-001	3.458989e-001
9.445012272088432e-001	3.459902e-001
9.445182658654358e-001	3.460452e-001
9.445523431786207e-001	3.461552e-001
9.445548793441019e-001	3.461633e-001
9.445599516750642e-001	3.461797e-001
9.445700963369891e-001	3.462124e-001
9.445841153240004e-001	3.462576e-001
9.445993800523687e-001	3.463067e-001
9.446299095091052e-001	3.464050e-001
9.446707744993039e-001	3.465383e-001
9.447194274231204e-001	3.467125e-001
9.447769001801920e-001	3.469800e-001
9.448553269691697e-001	3.475145e-001
9.449741381851330e-001	3.486200e-001
9.450825797208081e-001	3.498210e-001
9.452015480854574e-001	3.512224e-001
9.452088003448673e-001	3.513071e-001
9.452233048636870e-001	3.514715e-001
9.452523139013264e-001	3.517869e-001
9.452852861164802e-001	3.521226e-001
9.453198486110789e-001	3.524384e-001
9.453889736002763e-001	3.529851e-001
9.454699943696762e-001	3.535267e-001
9.455459951511501e-001	3.539493e-001
9.456250052367938e-001	3.543215e-001
9.457111880890842e-001	3.546788e-001
9.457980768996233e-001	3.550096e-001
9.458938137361086e-001	3.553592e-001
9.460026554239199e-001	3.557513e-001
9.461136882745966e-001	3.561501e-001
9.461603038415145e-001	3.563173e-001
9.461910928559049e-001	3.564275e-001
9.461987901095025e-001	3.564551e-001
9.462141846166977e-001	3.565101e-001
9.462277709235978e-001	3.565587e-001
9.462428316470438e-001	3.566126e-001
9.462658510364477e-001	3.566948e-001
9.462879177332427e-001	3.567736e-001
9.463312406788671e-001	3.569284e-001
9.463740721000862e-001	3.570861e-001
9.464346600344356e-001	3.573373e-001
9.465036933802800e-001	3.577079e-001
9.466200757041448e-001	3.585265e-001
9.467313741033910e-001	3.594664e-001
9.468471169563431e-001	3.605318e-001
9.468653306524413e-001	3.607009e-001
9.469017580446377e-001	3.610291e-001
9.469490190495018e-001	3.614312e-001
9.469885381964747e-001	3.617395e-001
9.470334648156776e-001	3.620496e-001
9.471233180540836e-001	3.625898e-001
9.472057962071864e-001	3.630196e-001
