time	V(vin)	V(vout)
2.153073681756433e-001	-7.331426e-001	-7.731324e-001
2.154283897958104e-001	-7.329742e-001	-7.737129e-001
2.154423043592836e-001	-7.329548e-001	-7.737871e-001
2.154701334862298e-001	-7.329161e-001	-7.739387e-001
2.155257917401223e-001	-7.328386e-001	-7.742350e-001
2.155397063035954e-001	-7.328192e-001	-7.743058e-001
2.155675354305417e-001	-7.327805e-001	-7.744354e-001
2.156080065331554e-001	-7.327241e-001	-7.745985e-001
2.156481371123164e-001	-7.326683e-001	-7.747257e-001
2.156911128786081e-001	-7.326084e-001	-7.748145e-001
2.157770644111915e-001	-7.324888e-001	-7.748948e-001
2.158588756856266e-001	-7.323748e-001	-7.748885e-001
2.159354775940571e-001	-7.322682e-001	-7.748162e-001
2.160217446822083e-001	-7.321480e-001	-7.746866e-001
2.161046420376231e-001	-7.320325e-001	-7.745353e-001
2.162015569968475e-001	-7.318975e-001	-7.743440e-001
2.163035059958384e-001	-7.317554e-001	-7.741386e-001
2.164319921663661e-001	-7.315764e-001	-7.738787e-001
2.165814285673158e-001	-7.313682e-001	-7.735756e-001
2.167848617855450e-001	-7.310846e-001	-7.731617e-001
2.169694669392148e-001	-7.308272e-001	-7.727850e-001
2.171283558276146e-001	-7.306057e-001	-7.724597e-001
2.172841702627256e-001	-7.303883e-001	-7.721398e-001
2.174530471564903e-001	-7.301528e-001	-7.717921e-001
2.176142016235945e-001	-7.299280e-001	-7.714593e-001
2.177744074927530e-001	-7.297044e-001	-7.711276e-001
2.179294899064748e-001	-7.294880e-001	-7.708057e-001
2.180868465228799e-001	-7.292683e-001	-7.704781e-001
2.182424821103253e-001	-7.290510e-001	-7.701533e-001
2.184006388669764e-001	-7.288302e-001	-7.698223e-001
2.185587013839535e-001	-7.286094e-001	-7.694907e-001
2.187207693220862e-001	-7.283830e-001	-7.691497e-001
2.188863039664638e-001	-7.281517e-001	-7.688006e-001
2.190603737629001e-001	-7.279085e-001	-7.684323e-001
2.192453229274292e-001	-7.276500e-001	-7.680399e-001
2.194493460249931e-001	-7.273648e-001	-7.676056e-001
2.196799449329711e-001	-7.270423e-001	-7.671130e-001
2.199564233702233e-001	-7.266555e-001	-7.665199e-001
2.203037538074766e-001	-7.261696e-001	-7.657716e-001
2.205596909472710e-001	-7.258114e-001	-7.652181e-001
2.205938051950364e-001	-7.257636e-001	-7.651442e-001
2.206620336905672e-001	-7.256681e-001	-7.649959e-001
2.207984906816289e-001	-7.254771e-001	-7.646990e-001
2.209214107967111e-001	-7.253050e-001	-7.644312e-001
2.209364622753670e-001	-7.252839e-001	-7.643984e-001
2.209665652326786e-001	-7.252417e-001	-7.643327e-001
2.209841845911351e-001	-7.252170e-001	-7.642942e-001
2.209885894307492e-001	-7.252108e-001	-7.642846e-001
2.209973991099774e-001	-7.251985e-001	-7.642654e-001
2.210084549788650e-001	-7.251831e-001	-7.642412e-001
2.210228272738250e-001	-7.251629e-001	-7.642098e-001
2.210370788119654e-001	-7.251430e-001	-7.641786e-001
2.210576524138317e-001	-7.251142e-001	-7.641337e-001
2.210795724285841e-001	-7.250834e-001	-7.640858e-001
2.211234124580888e-001	-7.250220e-001	-7.639899e-001
2.211670864488514e-001	-7.249609e-001	-7.638972e-001
2.212291712094694e-001	-7.248739e-001	-7.637858e-001
2.213011670527130e-001	-7.247730e-001	-7.636935e-001
2.213163512694613e-001	-7.247518e-001	-7.636844e-001
2.213467197029579e-001	-7.247092e-001	-7.636814e-001
2.213543118113320e-001	-7.246985e-001	-7.636827e-001
2.213694960280803e-001	-7.246773e-001	-7.636902e-001
2.213998644615770e-001	-7.246348e-001	-7.637113e-001
2.214039922255698e-001	-7.246290e-001	-7.637150e-001
2.214050241665680e-001	-7.246275e-001	-7.637160e-001
2.214070880485644e-001	-7.246246e-001	-7.637182e-001
2.214112158125572e-001	-7.246189e-001	-7.637227e-001
2.214194713405429e-001	-7.246073e-001	-7.637323e-001
2.214300715643812e-001	-7.245924e-001	-7.637458e-001
2.214460998829864e-001	-7.245700e-001	-7.637685e-001
2.214630603500583e-001	-7.245462e-001	-7.637955e-001
2.214969812842020e-001	-7.244987e-001	-7.638565e-001
2.215406647380093e-001	-7.244375e-001	-7.639435e-001
2.215917259067339e-001	-7.243659e-001	-7.640564e-001
2.216543677556601e-001	-7.242781e-001	-7.642077e-001
2.216632893001383e-001	-7.242656e-001	-7.642314e-001
2.216811323890945e-001	-7.242406e-001	-7.642823e-001
2.217168185670071e-001	-7.241906e-001	-7.643864e-001
2.217525687770777e-001	-7.241405e-001	-7.644913e-001
2.217909101115710e-001	-7.240867e-001	-7.646017e-001
2.218587592328954e-001	-7.239916e-001	-7.647881e-001
2.219390415443068e-001	-7.238790e-001	-7.649906e-001
2.220168193865761e-001	-7.237700e-001	-7.651681e-001
2.220263627807790e-001	-7.237566e-001	-7.651877e-001
2.220454495691848e-001	-7.237298e-001	-7.652242e-001
2.220502212662862e-001	-7.237232e-001	-7.652330e-001
2.220597646604891e-001	-7.237098e-001	-7.652500e-001
2.220788514488948e-001	-7.236831e-001	-7.652813e-001
2.221170250257063e-001	-7.236295e-001	-7.653323e-001
2.221663665984448e-001	-7.235603e-001	-7.653753e-001
2.222118835487625e-001	-7.234965e-001	-7.653886e-001
2.222579518919716e-001	-7.234319e-001	-7.653722e-001
2.223500885783897e-001	-7.233027e-001	-7.652835e-001
2.224431587881760e-001	-7.231721e-001	-7.651466e-001
2.225311529184774e-001	-7.230487e-001	-7.649835e-001
2.226010456840360e-001	-7.229506e-001	-7.648411e-001
2.226097752479250e-001	-7.229384e-001	-7.648227e-001
2.226272343757030e-001	-7.229139e-001	-7.647854e-001
2.226419694750084e-001	-7.228932e-001	-7.647539e-001
2.226575308730334e-001	-7.228714e-001	-7.647207e-001
2.226790606611288e-001	-7.228411e-001	-7.646747e-001
2.227015274675127e-001	-7.228096e-001	-7.646267e-001
2.227464610802807e-001	-7.227466e-001	-7.645308e-001
2.227895226230088e-001	-7.226862e-001	-7.644436e-001
2.228519406111053e-001	-7.225986e-001	-7.643456e-001
2.229226892075428e-001	-7.224993e-001	-7.643148e-001
2.230288189015520e-001	-7.223503e-001	-7.644347e-001
2.231448673563257e-001	-7.221874e-001	-7.647197e-001
2.232561359304496e-001	-7.220312e-001	-7.650706e-001
2.232754448218052e-001	-7.220041e-001	-7.651331e-001
2.233140626045166e-001	-7.219499e-001	-7.652473e-001
2.233632661470096e-001	-7.218808e-001	-7.653677e-001
2.234036039653816e-001	-7.218242e-001	-7.654377e-001
2.234492320132414e-001	-7.217601e-001	-7.654762e-001
2.235404881089610e-001	-7.216319e-001	-7.654734e-001
2.236248122754112e-001	-7.215135e-001	-7.654055e-001
2.237023350889787e-001	-7.214046e-001	-7.652939e-001
2.237881993035989e-001	-7.212840e-001	-7.651376e-001
2.238728782759785e-001	-7.211650e-001	-7.649669e-001
2.239717687800381e-001	-7.210261e-001	-7.647604e-001
2.240773641575078e-001	-7.208777e-001	-7.645383e-001
2.242099912868897e-001	-7.206913e-001	-7.642587e-001
2.243668699863618e-001	-7.204708e-001	-7.639273e-001
2.245337453449272e-001	-7.202362e-001	-7.635739e-001
2.246911537378996e-001	-7.200149e-001	-7.632396e-001
2.248488377799240e-001	-7.197931e-001	-7.629038e-001
2.250051713143731e-001	-7.195732e-001	-7.625701e-001
2.251671788365080e-001	-7.193453e-001	-7.622233e-001
2.253318789620976e-001	-7.191135e-001	-7.618698e-001
2.254909721023194e-001	-7.188897e-001	-7.615275e-001
2.256486401465265e-001	-7.186677e-001	-7.611873e-001
2.258043418633290e-001	-7.184485e-001	-7.608506e-001
2.259613153761738e-001	-7.182275e-001	-7.605103e-001
2.261182072853503e-001	-7.180066e-001	-7.601692e-001
2.262772146458099e-001	-7.177826e-001	-7.598227e-001
2.264382156653564e-001	-7.175558e-001	-7.594710e-001
2.266042921256285e-001	-7.173218e-001	-7.591072e-001
2.267773720110678e-001	-7.170779e-001	-7.587271e-001
2.269627973510788e-001	-7.168165e-001	-7.583187e-001
2.271662876138931e-001	-7.165296e-001	-7.578695e-001
2.271904802017450e-001	-7.164955e-001	-7.578160e-001
2.272388653774490e-001	-7.164273e-001	-7.577088e-001
2.273063451282727e-001	-7.163321e-001	-7.575594e-001
2.273356909362390e-001	-7.162907e-001	-7.574943e-001
2.273570718358017e-001	-7.162606e-001	-7.574468e-001
2.273624170606923e-001	-7.162530e-001	-7.574350e-001
2.273731075104736e-001	-7.162379e-001	-7.574112e-001
2.273944884100363e-001	-7.162077e-001	-7.573638e-001
2.273967190834210e-001	-7.162046e-001	-7.573588e-001
2.274011804301903e-001	-7.161983e-001	-7.573490e-001
2.274101031237291e-001	-7.161857e-001	-7.573291e-001
2.274279485108067e-001	-7.161606e-001	-7.572895e-001
2.274472831627960e-001	-7.161333e-001	-7.572466e-001
2.274859524667746e-001	-7.160788e-001	-7.571606e-001
2.275276480678136e-001	-7.160199e-001	-7.570714e-001
2.275827451968674e-001	-7.159422e-001	-7.569770e-001
2.276445109078543e-001	-7.158551e-001	-7.569498e-001
2.277409023382790e-001	-7.157191e-001	-7.570972e-001
2.278387547635360e-001	-7.155810e-001	-7.574427e-001
2.279576456515403e-001	-7.154133e-001	-7.580001e-001
2.280726803394532e-001	-7.152509e-001	-7.584998e-001
2.281790385041200e-001	-7.151008e-001	-7.588244e-001
2.282307498524019e-001	-7.150277e-001	-7.589014e-001
2.282987976436127e-001	-7.149317e-001	-7.589173e-001
2.283705405607335e-001	-7.148304e-001	-7.588740e-001
2.284503255319718e-001	-7.147177e-001	-7.587712e-001
2.285408044690902e-001	-7.145900e-001	-7.586127e-001
2.286275443466641e-001	-7.144675e-001	-7.584379e-001
2.287272473580564e-001	-7.143267e-001	-7.582265e-001
2.288362331317309e-001	-7.141727e-001	-7.579930e-001
2.289720511919313e-001	-7.139809e-001	-7.577014e-001
2.291351941943158e-001	-7.137504e-001	-7.573503e-001
2.293548044572814e-001	-7.134400e-001	-7.568763e-001
2.295321854353203e-001	-7.131892e-001	-7.564925e-001
2.296863977436314e-001	-7.129712e-001	-7.561579e-001
2.298598840848777e-001	-7.127259e-001	-7.557805e-001
2.300193358800316e-001	-7.125004e-001	-7.554328e-001
2.301821338939007e-001	-7.122701e-001	-7.550769e-001
2.303362160028253e-001	-7.120520e-001	-7.547395e-001
2.303560709221865e-001	-7.120240e-001	-7.546960e-001
2.303957807609089e-001	-7.119678e-001	-7.546088e-001
2.304356011712487e-001	-7.119114e-001	-7.545213e-001
2.304453511152920e-001	-7.118977e-001	-7.544999e-001
2.304648510033784e-001	-7.118701e-001	-7.544571e-001
2.304697259754000e-001	-7.118632e-001	-7.544463e-001
2.304794759194433e-001	-7.118493e-001	-7.544249e-001
2.304819134054541e-001	-7.118459e-001	-7.544196e-001
2.304867883774757e-001	-7.118390e-001	-7.544088e-001
2.304965383215189e-001	-7.118252e-001	-7.543874e-001
2.305062186288697e-001	-7.118115e-001	-7.543661e-001
2.305255792435712e-001	-7.117841e-001	-7.543235e-001
2.305430823644739e-001	-7.117593e-001	-7.542850e-001
2.305777101904309e-001	-7.117103e-001	-7.542088e-001
2.306188489494032e-001	-7.116521e-001	-7.541184e-001
2.306710159368278e-001	-7.115782e-001	-7.540074e-001
2.307308823142466e-001	-7.114935e-001	-7.539018e-001
2.308193859714417e-001	-7.113682e-001	-7.537910e-001
2.308325027217250e-001	-7.113497e-001	-7.537825e-001
2.308587362222915e-001	-7.113125e-001	-7.537777e-001
2.308750812310776e-001	-7.112894e-001	-7.537788e-001
2.309077712486497e-001	-7.112431e-001	-7.537886e-001
2.309121145675471e-001	-7.112370e-001	-7.537906e-001
2.309132003972714e-001	-7.112354e-001	-7.537912e-001
2.309153720567201e-001	-7.112323e-001	-7.537924e-001
2.309197153756175e-001	-7.112262e-001	-7.537951e-001
2.309284020134122e-001	-7.112139e-001	-7.538009e-001
2.309379093966555e-001	-7.112004e-001	-7.538080e-001
2.309569241631421e-001	-7.111735e-001	-7.538245e-001
2.309869785344634e-001	-7.111309e-001	-7.538553e-001
2.310314637516782e-001	-7.110680e-001	-7.539079e-001
2.310780027765437e-001	-7.110021e-001	-7.539719e-001
2.311389817372312e-001	-7.109157e-001	-7.540684e-001
2.311474450300302e-001	-7.109037e-001	-7.540841e-001
2.311643716156281e-001	-7.108797e-001	-7.541203e-001
2.311982247868241e-001	-7.108318e-001	-7.541998e-001
2.312362029690744e-001	-7.107780e-001	-7.542974e-001
2.312817560896885e-001	-7.107135e-001	-7.544230e-001
2.313252187319754e-001	-7.106519e-001	-7.545483e-001
2.314121440165494e-001	-7.105288e-001	-7.548010e-001
2.314967122793676e-001	-7.104090e-001	-7.550406e-001
2.315084956208771e-001	-7.103923e-001	-7.550722e-001
2.315320623038963e-001	-7.103589e-001	-7.551328e-001
2.315379539746511e-001	-7.103506e-001	-7.551475e-001
2.315497373161606e-001	-7.103338e-001	-7.551760e-001
2.315733039991798e-001	-7.103004e-001	-7.552314e-001
2.315791956699345e-001	-7.102921e-001	-7.552449e-001
2.315806685876233e-001	-7.102900e-001	-7.552481e-001
2.315836144230006e-001	-7.102858e-001	-7.552546e-001
2.315895060937554e-001	-7.102775e-001	-7.552672e-001
2.316012894352650e-001	-7.102608e-001	-7.552906e-001
2.316248561182841e-001	-7.102274e-001	-7.553317e-001
2.316508515105213e-001	-7.101906e-001	-7.553656e-001
2.317028422949956e-001	-7.101169e-001	-7.553989e-001
2.317859468746109e-001	-7.099991e-001	-7.553899e-001
2.318679639895899e-001	-7.098829e-001	-7.553211e-001
2.319436322922711e-001	-7.097756e-001	-7.552122e-001
2.320326643908250e-001	-7.096494e-001	-7.550493e-001
2.321140266402338e-001	-7.095341e-001	-7.548832e-001
2.322095231544503e-001	-7.093987e-001	-7.546794e-001
2.323062581803758e-001	-7.092615e-001	-7.544711e-001
2.324294308007428e-001	-7.090868e-001	-7.542053e-001
2.325679863453375e-001	-7.088903e-001	-7.539057e-001
2.327578808474098e-001	-7.086210e-001	-7.534939e-001
2.329336859078114e-001	-7.083715e-001	-7.531117e-001
2.331052345725351e-001	-7.081281e-001	-7.527378e-001
2.332597652084289e-001	-7.079087e-001	-7.524002e-001
2.334189426137505e-001	-7.076827e-001	-7.520515e-001
2.335410354656156e-001	-7.075094e-001	-7.517836e-001
2.335572169104135e-001	-7.074865e-001	-7.517481e-001
2.335895798000093e-001	-7.074405e-001	-7.516769e-001
2.335976705224082e-001	-7.074290e-001	-7.516591e-001
2.336138519672061e-001	-7.074060e-001	-7.516235e-001
2.336462148568018e-001	-7.073600e-001	-7.515523e-001
2.336505753947212e-001	-7.073538e-001	-7.515427e-001
2.336592964705598e-001	-7.073415e-001	-7.515236e-001
2.336767386222371e-001	-7.073167e-001	-7.514851e-001
2.336977744947248e-001	-7.072868e-001	-7.514388e-001
2.337203532938874e-001	-7.072548e-001	-7.513891e-001
2.337563908974693e-001	-7.072036e-001	-7.513096e-001
2.338022942139985e-001	-7.071384e-001	-7.512110e-001
2.338559526602296e-001	-7.070622e-001	-7.511140e-001
2.339258595130118e-001	-7.069629e-001	-7.510557e-001
2.340261817168467e-001	-7.068204e-001	-7.511202e-001
2.341291773991359e-001	-7.066740e-001	-7.513354e-001
2.342443520082323e-001	-7.065104e-001	-7.516767e-001
2.342571560768121e-001	-7.064921e-001	-7.517183e-001
2.342827642139717e-001	-7.064558e-001	-7.518016e-001
2.343246979018492e-001	-7.063962e-001	-7.519283e-001
2.343672410449011e-001	-7.063357e-001	-7.520380e-001
2.344026793717090e-001	-7.062854e-001	-7.521060e-001
2.344511769121582e-001	-7.062164e-001	-7.521585e-001
2.345281316478921e-001	-7.061070e-001	-7.521774e-001
2.345986475280421e-001	-7.060068e-001	-7.521385e-001
2.346730227610707e-001	-7.059010e-001	-7.520466e-001
2.347632639066968e-001	-7.057728e-001	-7.518931e-001
2.348458100569748e-001	-7.056553e-001	-7.517290e-001
2.349405178058795e-001	-7.055207e-001	-7.515277e-001
2.350372356204013e-001	-7.053831e-001	-7.513187e-001
2.351587682148833e-001	-7.052103e-001	-7.510552e-001
2.352966951355294e-001	-7.050141e-001	-7.507555e-001
2.354832094530137e-001	-7.047487e-001	-7.503492e-001
2.356767924714810e-001	-7.044732e-001	-7.499264e-001
2.358422038336125e-001	-7.042378e-001	-7.495642e-001
2.359983673780939e-001	-7.040154e-001	-7.492214e-001
2.361709685342613e-001	-7.037696e-001	-7.488416e-001
2.363316279656718e-001	-7.035408e-001	-7.484873e-001
2.364933687518138e-001	-7.033104e-001	-7.481297e-001
2.366477874222622e-001	-7.030904e-001	-7.477874e-001
2.368060595276274e-001	-7.028649e-001	-7.474358e-001
2.369610641300721e-001	-7.026440e-001	-7.470907e-001
2.371196279187302e-001	-7.024180e-001	-7.467369e-001
2.372768917263382e-001	-7.021938e-001	-7.463852e-001
2.374387785718975e-001	-7.019629e-001	-7.460222e-001
2.376030373090863e-001	-7.017287e-001	-7.456532e-001
2.377760461203893e-001	-7.014819e-001	-7.452635e-001
2.379587523197290e-001	-7.012212e-001	-7.448509e-001
2.381604291122604e-001	-7.009335e-001	-7.443942e-001
2.383873956411307e-001	-7.006095e-001	-7.438786e-001
2.386608367364626e-001	-7.002190e-001	-7.432551e-001
2.390054558289133e-001	-6.997269e-001	-7.424664e-001
2.392441133685802e-001	-6.993859e-001	-7.419185e-001
2.392737502761166e-001	-6.993436e-001	-7.418503e-001
2.393330240911895e-001	-6.992589e-001	-7.417137e-001
2.394392904874557e-001	-6.991070e-001	-7.414685e-001
2.395343451480930e-001	-6.989712e-001	-7.412490e-001
2.395486977135040e-001	-6.989506e-001	-7.412158e-001
2.395774028443261e-001	-6.989096e-001	-7.411494e-001
2.395945125066944e-001	-6.988851e-001	-7.411098e-001
2.395987899222865e-001	-6.988791e-001	-7.411000e-001
2.396073447534706e-001	-6.988668e-001	-7.410802e-001
2.396182205575559e-001	-6.988513e-001	-7.410550e-001
2.396325791749366e-001	-6.988307e-001	-7.410218e-001
2.396468188756056e-001	-6.988104e-001	-7.409888e-001
2.396674790678705e-001	-6.987808e-001	-7.409410e-001
2.396894628157311e-001	-6.987494e-001	-7.408900e-001
2.397334303114523e-001	-6.986865e-001	-7.407882e-001
2.397770851166241e-001	-6.986241e-001	-7.406889e-001
2.398393585500016e-001	-6.985351e-001	-7.405615e-001
2.399115439809996e-001	-6.984319e-001	-7.404416e-001
2.399270401210991e-001	-6.984097e-001	-7.404241e-001
2.399580324012982e-001	-6.983654e-001	-7.404051e-001
2.400040978653569e-001	-6.982995e-001	-7.403930e-001
2.400262238814124e-001	-6.982679e-001	-7.403942e-001
2.400317553854263e-001	-6.982600e-001	-7.403959e-001
2.400428183934540e-001	-6.982442e-001	-7.404002e-001
2.400444535797159e-001	-6.982418e-001	-7.404009e-001
2.400448623762813e-001	-6.982412e-001	-7.404011e-001
2.400456799694122e-001	-6.982401e-001	-7.404015e-001
2.400473151556741e-001	-6.982377e-001	-7.404023e-001
2.400505855281978e-001	-6.982331e-001	-7.404040e-001
2.400571262732451e-001	-6.982237e-001	-7.404076e-001
2.400698531092596e-001	-6.982055e-001	-7.404159e-001
2.400902501588605e-001	-6.981763e-001	-7.404315e-001
2.401217043594636e-001	-6.981313e-001	-7.404603e-001
2.401652676622872e-001	-6.980690e-001	-7.405083e-001
2.402134692348617e-001	-6.980001e-001	-7.405814e-001
2.402743833758138e-001	-6.979130e-001	-7.407082e-001
2.402844948164347e-001	-6.978985e-001	-7.407359e-001
2.402870226765899e-001	-6.978949e-001	-7.407441e-001
2.402920783969003e-001	-6.978877e-001	-7.407609e-001
2.403021898375211e-001	-6.978732e-001	-7.407968e-001
2.403224127187627e-001	-6.978443e-001	-7.408750e-001
2.403455403878173e-001	-6.978112e-001	-7.409760e-001
2.403917957259264e-001	-6.977450e-001	-7.412088e-001
2.404596414419392e-001	-6.976479e-001	-7.415953e-001
2.405448394323922e-001	-6.975260e-001	-7.421170e-001
2.406214089925929e-001	-6.974164e-001	-7.425930e-001
2.406332171789135e-001	-6.973996e-001	-7.426646e-001
2.406568335515545e-001	-6.973658e-001	-7.428015e-001
2.407040662968367e-001	-6.972982e-001	-7.430524e-001
2.407749058928824e-001	-6.971968e-001	-7.433703e-001
2.408268998791622e-001	-6.971223e-001	-7.435555e-001
