time	V(output2)	V(vin2)
7.148332509228214e-001	4.297513e-001	4.296665e-001
7.148539392887860e-001	4.297883e-001	4.297079e-001
7.148953160207154e-001	4.298616e-001	4.297906e-001
7.149355130105113e-001	4.299323e-001	4.298710e-001
7.149789490214984e-001	4.300086e-001	4.299579e-001
7.150658210434725e-001	4.301627e-001	4.301316e-001
7.151616733518487e-001	4.303348e-001	4.303233e-001
7.152532855431767e-001	4.305008e-001	4.305066e-001
7.153377522486961e-001	4.306542e-001	4.306755e-001
7.153711184668452e-001	4.307148e-001	4.307422e-001
7.153740725212724e-001	4.307202e-001	4.307481e-001
7.153799806301268e-001	4.307309e-001	4.307600e-001
7.153810294305750e-001	4.307328e-001	4.307621e-001
7.153831270314716e-001	4.307367e-001	4.307663e-001
7.153836514316957e-001	4.307376e-001	4.307673e-001
7.153847002321440e-001	4.307395e-001	4.307694e-001
7.153867978330405e-001	4.307433e-001	4.307736e-001
7.153909930348334e-001	4.307509e-001	4.307820e-001
7.153993834384194e-001	4.307662e-001	4.307988e-001
7.154079374519172e-001	4.307817e-001	4.308159e-001
7.154250454789128e-001	4.308128e-001	4.308501e-001
7.154502617867204e-001	4.308586e-001	4.309005e-001
7.154911088819963e-001	4.309328e-001	4.309822e-001
7.155338603518888e-001	4.310105e-001	4.310677e-001
7.155906723601689e-001	4.311137e-001	4.311813e-001
7.156597904556634e-001	4.312417e-001	4.313196e-001
7.157711562075129e-001	4.314582e-001	4.315423e-001
7.158806433303431e-001	4.316867e-001	4.317613e-001
7.159944892567638e-001	4.319383e-001	4.319890e-001
7.160376561711381e-001	4.320365e-001	4.320753e-001
7.160666578222821e-001	4.321032e-001	4.321333e-001
7.160847692796348e-001	4.321449e-001	4.321695e-001
7.160991031332933e-001	4.321780e-001	4.321982e-001
7.161026865967078e-001	4.321862e-001	4.322054e-001
7.161098535235371e-001	4.322027e-001	4.322197e-001
7.161214688200441e-001	4.322294e-001	4.322429e-001
7.161243726441708e-001	4.322361e-001	4.322487e-001
7.161301802924244e-001	4.322494e-001	4.322604e-001
7.161417955889314e-001	4.322759e-001	4.322836e-001
7.161446994130581e-001	4.322825e-001	4.322894e-001
7.161505070613117e-001	4.322956e-001	4.323010e-001
7.161621223578187e-001	4.323216e-001	4.323242e-001
7.161746270478886e-001	4.323494e-001	4.323493e-001
7.161871701278733e-001	4.323769e-001	4.323743e-001
7.162045142904574e-001	4.324143e-001	4.324090e-001
7.162230812116514e-001	4.324536e-001	4.324462e-001
7.162602150540393e-001	4.325300e-001	4.325204e-001
7.163019583731344e-001	4.326131e-001	4.326039e-001
7.163564912171112e-001	4.327184e-001	4.327130e-001
7.164216823103822e-001	4.328444e-001	4.328434e-001
7.165096569907472e-001	4.330252e-001	4.330193e-001
7.166044962317316e-001	4.332413e-001	4.332090e-001
7.167021214242625e-001	4.334863e-001	4.334042e-001
7.168099283136330e-001	4.337717e-001	4.336199e-001
7.168248036714736e-001	4.338120e-001	4.336496e-001
7.168285225109338e-001	4.338221e-001	4.336571e-001
7.168359601898541e-001	4.338424e-001	4.336719e-001
7.168508355476947e-001	4.338827e-001	4.337017e-001
7.168783818939164e-001	4.339569e-001	4.337568e-001
7.168832672248996e-001	4.339699e-001	4.337665e-001
7.168930378868660e-001	4.339957e-001	4.337861e-001
7.169125792107988e-001	4.340466e-001	4.338252e-001
7.169266161644702e-001	4.340826e-001	4.338532e-001
7.169408047959045e-001	4.341181e-001	4.338816e-001
7.169559820778098e-001	4.341552e-001	4.339119e-001
7.169759616091939e-001	4.342027e-001	4.339519e-001
7.169972175285135e-001	4.342512e-001	4.339944e-001
7.170397293671529e-001	4.343438e-001	4.340795e-001
7.170821353705300e-001	4.344314e-001	4.341643e-001
7.171327720359136e-001	4.345314e-001	4.342656e-001
7.171403747385878e-001	4.345460e-001	4.342808e-001
7.171555801439362e-001	4.345746e-001	4.343112e-001
7.171593814952733e-001	4.345817e-001	4.343188e-001
7.171669841979474e-001	4.345959e-001	4.343340e-001
7.171794703650691e-001	4.346190e-001	4.343590e-001
7.171946836870045e-001	4.346470e-001	4.343894e-001
7.172115458770748e-001	4.346777e-001	4.344231e-001
7.172452702572155e-001	4.347384e-001	4.344905e-001
7.172792245294489e-001	4.347989e-001	4.345585e-001
7.172848114521402e-001	4.348088e-001	4.345696e-001
7.172862081828130e-001	4.348112e-001	4.345724e-001
7.172890016441587e-001	4.348162e-001	4.345780e-001
7.172945885668499e-001	4.348260e-001	4.345892e-001
7.173041717086096e-001	4.348427e-001	4.346083e-001
7.173136265111691e-001	4.348592e-001	4.346273e-001
7.173280643359152e-001	4.348843e-001	4.346561e-001
7.173432989713432e-001	4.349106e-001	4.346866e-001
7.173737682421992e-001	4.349628e-001	4.347475e-001
7.173904429125722e-001	4.349912e-001	4.347809e-001
7.173946115801654e-001	4.349983e-001	4.347892e-001
7.174029489153518e-001	4.350124e-001	4.348059e-001
7.174130709607429e-001	4.350295e-001	4.348261e-001
7.174146693857265e-001	4.350322e-001	4.348293e-001
7.174178662356938e-001	4.350376e-001	4.348357e-001
7.174242599356284e-001	4.350483e-001	4.348485e-001
7.174351113390044e-001	4.350664e-001	4.348702e-001
7.174463442562906e-001	4.350850e-001	4.348927e-001
7.174688100908632e-001	4.351220e-001	4.349376e-001
7.175036157255041e-001	4.351783e-001	4.350072e-001
7.175492410681383e-001	4.352509e-001	4.350985e-001
7.175995780654514e-001	4.353305e-001	4.351991e-001
7.176077768110368e-001	4.353435e-001	4.352156e-001
7.176241743022077e-001	4.353698e-001	4.352483e-001
7.176569692845496e-001	4.354238e-001	4.353139e-001
7.176912275910872e-001	4.354818e-001	4.353825e-001
7.177287514479764e-001	4.355479e-001	4.354575e-001
7.177937885954651e-001	4.356657e-001	4.355876e-001
7.178027915528709e-001	4.356823e-001	4.356056e-001
7.178207974676826e-001	4.357161e-001	4.356416e-001
7.178252989463855e-001	4.357246e-001	4.356506e-001
7.178343019037913e-001	4.357417e-001	4.356686e-001
7.178523078186030e-001	4.357759e-001	4.357046e-001
7.178568092973059e-001	4.357845e-001	4.357136e-001
7.178579346669817e-001	4.357867e-001	4.357159e-001
7.178601854063331e-001	4.357910e-001	4.357204e-001
7.178646868850360e-001	4.357996e-001	4.357294e-001
7.178736898424418e-001	4.358169e-001	4.357474e-001
7.178916957572535e-001	4.358519e-001	4.357834e-001
7.179161971110267e-001	4.359001e-001	4.358324e-001
7.179651998185731e-001	4.359976e-001	4.359304e-001
7.179740196087117e-001	4.360153e-001	4.359480e-001
7.179916591889889e-001	4.360511e-001	4.359833e-001
7.180269383495432e-001	4.361229e-001	4.360539e-001
7.180357581396818e-001	4.361409e-001	4.360715e-001
7.180533977199590e-001	4.361766e-001	4.361068e-001
7.180886768805134e-001	4.362470e-001	4.361773e-001
7.181279190749549e-001	4.363236e-001	4.362558e-001
7.181676090291898e-001	4.363993e-001	4.363352e-001
7.182024250249112e-001	4.364643e-001	4.364049e-001
7.182478148974177e-001	4.365476e-001	4.364956e-001
7.183385946424310e-001	4.367122e-001	4.366772e-001
7.184316557452256e-001	4.368803e-001	4.368633e-001
7.185139707162352e-001	4.370292e-001	4.370279e-001
7.186017778705666e-001	4.371885e-001	4.372036e-001
7.186899226168204e-001	4.373484e-001	4.373798e-001
7.187019937703394e-001	4.373703e-001	4.374040e-001
7.187261360773775e-001	4.374141e-001	4.374523e-001
7.187554186847925e-001	4.374672e-001	4.375108e-001
7.187609596632717e-001	4.374773e-001	4.375219e-001
7.187720416202301e-001	4.374974e-001	4.375441e-001
7.187822610962462e-001	4.375159e-001	4.375645e-001
7.187848159652502e-001	4.375205e-001	4.375696e-001
7.187899257032583e-001	4.375298e-001	4.375798e-001
7.188001451792744e-001	4.375483e-001	4.376003e-001
7.188124913216911e-001	4.375707e-001	4.376250e-001
7.188261758168503e-001	4.375955e-001	4.376523e-001
7.188535448071686e-001	4.376452e-001	4.377071e-001
7.188913858916257e-001	4.377138e-001	4.377828e-001
7.189371328010278e-001	4.377967e-001	4.378743e-001
7.189911779474199e-001	4.378948e-001	4.379824e-001
7.190640392554576e-001	4.380293e-001	4.381281e-001
7.191718809396971e-001	4.382372e-001	4.383438e-001
7.192500668565124e-001	4.383958e-001	4.385001e-001
7.192610841099760e-001	4.384191e-001	4.385222e-001
7.192831186169033e-001	4.384667e-001	4.385662e-001
7.192886272436351e-001	4.384787e-001	4.385773e-001
7.192996444970987e-001	4.385029e-001	4.385993e-001
7.193216790040260e-001	4.385515e-001	4.386434e-001
7.193251868805478e-001	4.385593e-001	4.386504e-001
7.193260638496782e-001	4.385613e-001	4.386521e-001
7.193278177879392e-001	4.385652e-001	4.386556e-001
7.193313256644610e-001	4.385730e-001	4.386626e-001
7.193383414175048e-001	4.385886e-001	4.386767e-001
7.193477439329408e-001	4.386097e-001	4.386955e-001
7.193619056664636e-001	4.386415e-001	4.387238e-001
7.193768988772228e-001	4.386753e-001	4.387538e-001
7.193792444119106e-001	4.386806e-001	4.387585e-001
7.193839354812863e-001	4.386913e-001	4.387679e-001
7.193933176200377e-001	4.387126e-001	4.387866e-001
7.194050691666937e-001	4.387393e-001	4.388101e-001
7.194179714832312e-001	4.387687e-001	4.388359e-001
7.194437761163061e-001	4.388278e-001	4.388876e-001
7.194582946580443e-001	4.388610e-001	4.389166e-001
7.194619242934789e-001	4.388693e-001	4.389238e-001
7.194691835643481e-001	4.388860e-001	4.389384e-001
7.194781040296332e-001	4.389065e-001	4.389562e-001
7.194794841957024e-001	4.389096e-001	4.389590e-001
7.194798292372198e-001	4.389104e-001	4.389597e-001
7.194805193202544e-001	4.389120e-001	4.389610e-001
7.194818994863236e-001	4.389152e-001	4.389638e-001
7.194846598184621e-001	4.389215e-001	4.389693e-001
7.194901804827391e-001	4.389342e-001	4.389804e-001
7.194973506755965e-001	4.389506e-001	4.389947e-001
7.195116910613114e-001	4.389835e-001	4.390234e-001
7.195145074565365e-001	4.389900e-001	4.390290e-001
7.195201402469866e-001	4.390029e-001	4.390403e-001
7.195314058278870e-001	4.390285e-001	4.390628e-001
7.195539369896877e-001	4.390793e-001	4.391079e-001
7.195836686880652e-001	4.391448e-001	4.391674e-001
7.196162581756475e-001	4.392141e-001	4.392325e-001
7.196745277398529e-001	4.393329e-001	4.393491e-001
7.197396913591467e-001	4.394626e-001	4.394794e-001
7.198264652278585e-001	4.396399e-001	4.396529e-001
7.199247969943659e-001	4.398514e-001	4.398496e-001
7.199360301502606e-001	4.398770e-001	4.398721e-001
7.199584964620504e-001	4.399302e-001	4.399170e-001
7.200034290856298e-001	4.400385e-001	4.400069e-001
7.200146622415246e-001	4.400660e-001	4.400293e-001
7.200174705304983e-001	4.400729e-001	4.400350e-001
7.200230871084457e-001	4.400868e-001	4.400462e-001
7.200343202643404e-001	4.401148e-001	4.400686e-001
7.200567865761302e-001	4.401713e-001	4.401136e-001
7.200848404502317e-001	4.402427e-001	4.401697e-001
7.201192600250673e-001	4.403313e-001	4.402385e-001
7.201880991747386e-001	4.405073e-001	4.403762e-001
7.202548925600008e-001	4.406723e-001	4.405098e-001
7.203090351692905e-001	4.407981e-001	4.406181e-001
7.203576857505146e-001	4.409032e-001	4.407154e-001
7.204089765775403e-001	4.410065e-001	4.408180e-001
7.204940156666669e-001	4.411688e-001	4.409880e-001
7.205702394847022e-001	4.413098e-001	4.411405e-001
7.205816037800993e-001	4.413305e-001	4.411632e-001
7.206043323708934e-001	4.413718e-001	4.412087e-001
7.206100145185919e-001	4.413821e-001	4.412200e-001
7.206213788139889e-001	4.414027e-001	4.412428e-001
7.206441074047830e-001	4.414440e-001	4.412882e-001
7.206469632407087e-001	4.414492e-001	4.412939e-001
7.206526749125598e-001	4.414596e-001	4.413053e-001
7.206640982562622e-001	4.414803e-001	4.413282e-001
7.206773107131707e-001	4.415043e-001	4.413546e-001
7.206921328743466e-001	4.415312e-001	4.413843e-001
7.207207214977330e-001	4.415832e-001	4.414414e-001
7.207597822937760e-001	4.416541e-001	4.415196e-001
7.208060337069830e-001	4.417380e-001	4.416121e-001
7.208618273363195e-001	4.418395e-001	4.417236e-001
7.209376097186871e-001	4.419802e-001	4.418752e-001
7.210528840961487e-001	4.422053e-001	4.421058e-001
7.211591415280906e-001	4.424275e-001	4.423183e-001
7.212764127678332e-001	4.426855e-001	4.425528e-001
7.212933820066223e-001	4.427238e-001	4.425867e-001
7.213273204842006e-001	4.428011e-001	4.426546e-001
7.213358051035951e-001	4.428204e-001	4.426716e-001
7.213527743423842e-001	4.428591e-001	4.427055e-001
7.213867128199625e-001	4.429359e-001	4.427734e-001
7.214545897751189e-001	4.430861e-001	4.429092e-001
7.215116296388781e-001	4.432077e-001	4.430233e-001
7.215624567715501e-001	4.433108e-001	4.431249e-001
7.216177613444649e-001	4.434179e-001	4.432355e-001
7.217016857781300e-001	4.435746e-001	4.434034e-001
7.217988068079211e-001	4.437523e-001	4.435976e-001
7.218912521666000e-001	4.439201e-001	4.437825e-001
7.219875117936521e-001	4.440946e-001	4.439750e-001
7.220744838527849e-001	4.442522e-001	4.441490e-001
7.220861879606412e-001	4.442734e-001	4.441724e-001
7.221095961763535e-001	4.443158e-001	4.442192e-001
7.221439630545636e-001	4.443781e-001	4.442879e-001
7.221609527837933e-001	4.444088e-001	4.443219e-001
7.221652002161008e-001	4.444166e-001	4.443304e-001
7.221736950807156e-001	4.444319e-001	4.443474e-001
7.221758187968693e-001	4.444358e-001	4.443516e-001
7.221800662291767e-001	4.444435e-001	4.443601e-001
7.221885610937916e-001	4.444588e-001	4.443771e-001
7.221997516333206e-001	4.444791e-001	4.443995e-001
7.222119874472616e-001	4.445013e-001	4.444240e-001
7.222364590751433e-001	4.445456e-001	4.444729e-001
7.222713492040120e-001	4.446088e-001	4.445427e-001
7.223164414851364e-001	4.446904e-001	4.446329e-001
7.223375792807838e-001	4.447287e-001	4.446751e-001
7.223401561498221e-001	4.447334e-001	4.446803e-001
7.223453098878987e-001	4.447427e-001	4.446906e-001
7.223556173640519e-001	4.447613e-001	4.447112e-001
7.223690265406354e-001	4.447856e-001	4.447381e-001
7.223838632977718e-001	4.448124e-001	4.447677e-001
7.224118188643202e-001	4.448631e-001	4.448237e-001
7.224514899285698e-001	4.449355e-001	4.449030e-001
7.224981761498904e-001	4.450226e-001	4.449964e-001
7.225541236747981e-001	4.451298e-001	4.451082e-001
7.225633963442578e-001	4.451481e-001	4.451268e-001
7.225819416831774e-001	4.451856e-001	4.451639e-001
7.226190323610164e-001	4.452616e-001	4.452381e-001
7.226214063667010e-001	4.452665e-001	4.452428e-001
7.226261543780702e-001	4.452764e-001	4.452523e-001
7.226356504008087e-001	4.452963e-001	4.452713e-001
7.226371919995802e-001	4.452995e-001	4.452744e-001
7.226402751971233e-001	4.453060e-001	4.452806e-001
7.226464415922094e-001	4.453190e-001	4.452929e-001
7.226571502437666e-001	4.453416e-001	4.453143e-001
7.226681874350383e-001	4.453650e-001	4.453364e-001
7.226696745337463e-001	4.453682e-001	4.453394e-001
7.226726487311623e-001	4.453745e-001	4.453453e-001
7.226785971259945e-001	4.453872e-001	4.453572e-001
7.226880216936459e-001	4.454072e-001	4.453760e-001
7.226979796906607e-001	4.454285e-001	4.453959e-001
7.227178956846905e-001	4.454712e-001	4.454358e-001
7.227471039308949e-001	4.455339e-001	4.454942e-001
7.227525565595951e-001	4.455456e-001	4.455051e-001
7.227634618169955e-001	4.455691e-001	4.455269e-001
7.227813197599545e-001	4.456075e-001	4.455626e-001
7.227842332284172e-001	4.456138e-001	4.455685e-001
7.227900601653426e-001	4.456263e-001	4.455801e-001
7.228017140391934e-001	4.456514e-001	4.456034e-001
7.228150095778296e-001	4.456800e-001	4.456300e-001
7.228299200221788e-001	4.457119e-001	4.456598e-001
7.228591219823303e-001	4.457744e-001	4.457183e-001
7.228982513550626e-001	4.458578e-001	4.457965e-001
7.229040817093853e-001	4.458702e-001	4.458082e-001
7.229157424180305e-001	4.458946e-001	4.458315e-001
7.229390638353209e-001	4.459431e-001	4.458781e-001
7.229431314599248e-001	4.459515e-001	4.458863e-001
7.229512667091328e-001	4.459682e-001	4.459025e-001
7.229533005214348e-001	4.459723e-001	4.459066e-001
7.229573681460387e-001	4.459805e-001	4.459147e-001
7.229655033952467e-001	4.459969e-001	4.459310e-001
7.229773131625505e-001	4.460205e-001	4.459546e-001
7.229899567808266e-001	4.460455e-001	4.459799e-001
7.230152440173786e-001	4.460949e-001	4.460305e-001
7.230527375949383e-001	4.461675e-001	4.461055e-001
7.230957427832282e-001	4.462515e-001	4.461915e-001
7.231351067045331e-001	4.463306e-001	4.462702e-001
7.231792312248149e-001	4.464239e-001	4.463585e-001
7.232674802653785e-001	4.466189e-001	4.465350e-001
7.232768421505945e-001	4.466403e-001	4.465537e-001
7.232955659210265e-001	4.466842e-001	4.465911e-001
7.233330134618905e-001	4.467731e-001	4.466660e-001
7.233701705177642e-001	4.468625e-001	4.467403e-001
7.234053013725174e-001	4.469480e-001	4.468106e-001
7.234107810380034e-001	4.469614e-001	4.468216e-001
7.234217403689754e-001	4.469882e-001	4.468435e-001
7.234436590309197e-001	4.470415e-001	4.468873e-001
7.234727204554672e-001	4.471114e-001	4.469454e-001
7.235046126628367e-001	4.471868e-001	4.470092e-001
7.235125857146791e-001	4.472054e-001	4.470252e-001
7.235285318183639e-001	4.472421e-001	4.470571e-001
7.235325183442850e-001	4.472511e-001	4.470650e-001
7.235404913961274e-001	4.472691e-001	4.470810e-001
7.235564374998121e-001	4.473044e-001	4.471129e-001
7.235839329323016e-001	4.473635e-001	4.471679e-001
7.236126510869403e-001	4.474226e-001	4.472253e-001
7.236607259065651e-001	4.475167e-001	4.473214e-001
7.237079987177596e-001	4.476054e-001	4.474160e-001
7.237466590817753e-001	4.476756e-001	4.474933e-001
7.237949517647269e-001	4.477620e-001	4.475899e-001
7.238811404645315e-001	4.479156e-001	4.477623e-001
7.239424666716895e-001	4.480253e-001	4.478849e-001
7.239509730739885e-001	4.480405e-001	4.479019e-001
7.239679858785866e-001	4.480712e-001	4.479360e-001
7.239941855675243e-001	4.481186e-001	4.479884e-001
7.240093401252409e-001	4.481460e-001	4.480187e-001
7.240112011368405e-001	4.481494e-001	4.480224e-001
7.240149231600398e-001	4.481561e-001	4.480298e-001
7.240223672064384e-001	4.481696e-001	4.480447e-001
7.240333431147745e-001	4.481895e-001	4.480667e-001
7.240450086900121e-001	4.482106e-001	4.480900e-001
7.240683398404872e-001	4.482529e-001	4.481367e-001
7.241033430343395e-001	4.483163e-001	4.482067e-001
7.241477605201634e-001	4.483967e-001	4.482955e-001
7.241983778645953e-001	4.484884e-001	4.483967e-001
7.242647683766060e-001	4.486097e-001	4.485295e-001
7.243591454927517e-001	4.487882e-001	4.487183e-001
7.244599360118659e-001	4.489911e-001	4.489199e-001
7.245739085126373e-001	4.492358e-001	4.491478e-001
7.246923597704156e-001	4.494997e-001	4.493847e-001
7.247062935671790e-001	4.495312e-001	4.494126e-001
7.247341611607059e-001	4.495945e-001	4.494683e-001
7.247411280590876e-001	4.496103e-001	4.494823e-001
7.247428697836831e-001	4.496143e-001	4.494857e-001
7.247463532328740e-001	4.496221e-001	4.494927e-001
7.247533201312557e-001	4.496379e-001	4.495066e-001
7.247672539280191e-001	4.496692e-001	4.495345e-001
7.247707373772100e-001	4.496771e-001	4.495415e-001
7.247777042755917e-001	4.496926e-001	4.495554e-001
7.247916380723551e-001	4.497234e-001	4.495833e-001
7.248057557087497e-001	4.497542e-001	4.496115e-001
7.248200357589635e-001	4.497849e-001	4.496401e-001
7.248396149477795e-001	4.498264e-001	4.496792e-001
7.248606369072688e-001	4.498699e-001	4.497213e-001
7.249026808262473e-001	4.499545e-001	4.498053e-001
7.249457921623919e-001	4.500385e-001	4.498916e-001
7.250057419824280e-001	4.501514e-001	4.500115e-001
7.250757520283747e-001	4.502791e-001	4.501515e-001
7.251625115814625e-001	4.504324e-001	4.503250e-001
7.252597614549938e-001	4.505989e-001	4.505195e-001
7.253596454459917e-001	4.507661e-001	4.507193e-001
7.253740743509235e-001	4.507899e-001	4.507481e-001
7.254029321607870e-001	4.508371e-001	4.508059e-001
7.254606477805140e-001	4.509315e-001	4.509213e-001
7.254682822165985e-001	4.509440e-001	4.509366e-001
7.254835510887675e-001	4.509690e-001	4.509671e-001
7.255140888331055e-001	4.510191e-001	4.510282e-001
7.255194170432259e-001	4.510279e-001	4.510388e-001
7.255300734634667e-001	4.510456e-001	4.510601e-001
7.255513863039482e-001	4.510811e-001	4.511028e-001
7.255656752640142e-001	4.511050e-001	4.511313e-001
7.255810450767806e-001	4.511310e-001	4.511621e-001
7.256006718916530e-001	4.511643e-001	4.512013e-001
7.256207956189370e-001	4.511989e-001	4.512416e-001
7.256610430735050e-001	4.512687e-001	4.513221e-001
7.257024493670760e-001	4.513414e-001	4.514049e-001
7.257602585371737e-001	4.514441e-001	4.515205e-001
7.258274443482260e-001	4.515647e-001	4.516549e-001
7.258396476521296e-001	4.515869e-001	4.516793e-001
7.258640542599368e-001	4.516320e-001	4.517281e-001
7.258994938118352e-001	4.516984e-001	4.517990e-001
7.259050421831329e-001	4.517090e-001	4.518101e-001
7.259161389257285e-001	4.517305e-001	4.518323e-001
7.259264854478489e-001	4.517506e-001	4.518530e-001
7.259278564262436e-001	4.517533e-001	4.518557e-001
7.259305983830330e-001	4.517587e-001	4.518612e-001
7.259360822966117e-001	4.517695e-001	4.518722e-001
7.259458916341912e-001	4.517890e-001	4.518918e-001
7.259555858158034e-001	4.518084e-001	4.519112e-001
7.259703729202340e-001	4.518384e-001	4.519407e-001
7.259859703065081e-001	4.518704e-001	4.519719e-001
7.260171650790563e-001	4.519359e-001	4.520343e-001
7.260584186145481e-001	4.520239e-001	4.521168e-001
7.260772431368987e-001	4.520648e-001	4.521545e-001
7.260929037712285e-001	4.520992e-001	4.521858e-001
7.261110345491025e-001	4.521393e-001	4.522221e-001
7.261313366522249e-001	4.521846e-001	4.522627e-001
7.261558533251383e-001	4.522397e-001	4.523117e-001
7.261926960833780e-001	4.523232e-001	4.523854e-001
7.262372373162332e-001	4.524257e-001	4.524745e-001
7.262917571116384e-001	4.525538e-001	4.525835e-001
7.263638008025184e-001	4.527265e-001	4.527276e-001
7.264229038021842e-001	4.528704e-001	4.528458e-001
7.264752282008397e-001	4.530002e-001	4.529504e-001
7.265334607308619e-001	4.531482e-001	4.530669e-001
7.266146235847484e-001	4.533584e-001	4.532292e-001
7.266237913479752e-001	4.533825e-001	4.532476e-001
7.266421268744288e-001	4.534311e-001	4.532843e-001
7.266787979273359e-001	4.535283e-001	4.533576e-001
7.267513686774273e-001	4.537187e-001	4.535027e-001
7.268061220552285e-001	4.538596e-001	4.536122e-001
7.268149129000152e-001	4.538816e-001	4.536298e-001
7.268324945895884e-001	4.539246e-001	4.536650e-001
7.268676579687350e-001	4.540081e-001	4.537353e-001
7.269085391026412e-001	4.541008e-001	4.538171e-001
7.269553894693454e-001	4.542013e-001	4.539108e-001
7.270007171333266e-001	4.542927e-001	4.540014e-001
7.270913724612891e-001	4.544659e-001	4.541827e-001
7.271854811320535e-001	4.546397e-001	4.543710e-001
7.272674590698639e-001	4.547886e-001	4.545349e-001
7.272780193995586e-001	4.548078e-001	4.545560e-001
7.272991400589479e-001	4.548460e-001	4.545983e-001
7.273044202237953e-001	4.548555e-001	4.546088e-001
7.273149805534900e-001	4.548747e-001	4.546300e-001
7.273361012128793e-001	4.549129e-001	4.546722e-001
7.273392858324059e-001	4.549187e-001	4.546786e-001
7.273456550714592e-001	4.549302e-001	4.546913e-001
7.273551443263490e-001	4.549474e-001	4.547103e-001
7.273644944082101e-001	4.549643e-001	4.547290e-001
7.273789183594251e-001	4.549904e-001	4.547578e-001
7.273941085663360e-001	4.550179e-001	4.547882e-001
7.274244889801578e-001	4.550728e-001	4.548490e-001
7.274656077582203e-001	4.551473e-001	4.549312e-001
7.275131743776243e-001	4.552333e-001	4.550264e-001
7.275722272656847e-001	4.553405e-001	4.551445e-001
7.276535358351969e-001	4.554893e-001	4.553071e-001
7.276691831610943e-001	4.555185e-001	4.553384e-001
7.277004778128892e-001	4.555785e-001	4.554009e-001
7.277520173744444e-001	4.556795e-001	4.555040e-001
7.277593563611657e-001	4.556942e-001	4.555187e-001
7.277740343346083e-001	4.557243e-001	4.555481e-001
7.277974682423598e-001	4.557726e-001	4.555949e-001
7.278013525257359e-001	4.557807e-001	4.556027e-001
7.278091210924880e-001	4.557971e-001	4.556182e-001
7.278236299856715e-001	4.558278e-001	4.556473e-001
7.278404408446297e-001	4.558637e-001	4.556809e-001
7.278595175846742e-001	4.559049e-001	4.557190e-001
7.278920062998119e-001	4.559759e-001	4.557840e-001
7.279361351730556e-001	4.560737e-001	4.558723e-001
7.279857550962701e-001	4.561849e-001	4.559715e-001
7.280492096548730e-001	4.563280e-001	4.560984e-001
7.280600917322236e-001	4.563526e-001	4.561202e-001
7.280818558869249e-001	4.564016e-001	4.561637e-001
7.280872969256002e-001	4.564138e-001	4.561746e-001
7.280886571852689e-001	4.564168e-001	4.561773e-001
7.280913777046066e-001	4.564230e-001	4.561827e-001
7.280968187432819e-001	4.564351e-001	4.561936e-001
7.281077008206326e-001	4.564591e-001	4.562154e-001
7.281294649753338e-001	4.565063e-001	4.562589e-001
7.281552433475017e-001	4.565604e-001	4.563105e-001
7.282068000918374e-001	4.566628e-001	4.564136e-001
7.282858334075338e-001	4.568094e-001	4.565717e-001
7.283708049671595e-001	4.569570e-001	4.567416e-001
7.284528776138898e-001	4.570937e-001	4.569058e-001
7.284649388105099e-001	4.571134e-001	4.569299e-001
7.284890612037502e-001	4.571528e-001	4.569781e-001
7.284950918020603e-001	4.571626e-001	4.569902e-001
7.285071529986804e-001	4.571824e-001	4.570143e-001
7.285312753919208e-001	4.572221e-001	4.570625e-001
7.285638031101509e-001	4.572762e-001	4.571276e-001
7.285975807003691e-001	4.573333e-001	4.571952e-001
7.286651358808054e-001	4.574491e-001	4.573303e-001
7.286774811232563e-001	4.574705e-001	4.573550e-001
7.287021716081579e-001	4.575139e-001	4.574043e-001
7.287422912332322e-001	4.575848e-001	4.574846e-001
7.287620551751181e-001	4.576199e-001	4.575241e-001
7.287794954638228e-001	4.576510e-001	4.575590e-001
7.287988623610152e-001	4.576856e-001	4.575977e-001
7.288245566058416e-001	4.577318e-001	4.576491e-001
7.288496032554754e-001	4.577768e-001	4.576992e-001
7.288556034393086e-001	4.577876e-001	4.577112e-001
7.288676038069749e-001	4.578092e-001	4.577352e-001
7.288706038988915e-001	4.578146e-001	4.577412e-001
7.288713539218706e-001	4.578160e-001	4.577427e-001
7.288728539678290e-001	4.578187e-001	4.577457e-001
7.288758540597455e-001	4.578241e-001	4.577517e-001
7.288818542435787e-001	4.578349e-001	4.577637e-001
7.288901607732400e-001	4.578499e-001	4.577803e-001
7.289054438189672e-001	4.578775e-001	4.578109e-001
7.289296452795874e-001	4.579211e-001	4.578593e-001
7.289315192191579e-001	4.579245e-001	4.578630e-001
7.289352670982988e-001	4.579313e-001	4.578705e-001
7.289427628565807e-001	4.579448e-001	4.578855e-001
7.289501039765137e-001	4.579580e-001	4.579002e-001
7.289626961398702e-001	4.579807e-001	4.579254e-001
7.289757588434286e-001	4.580043e-001	4.579515e-001
7.290018842505452e-001	4.580514e-001	4.580038e-001
7.290376284036489e-001	4.581154e-001	4.580753e-001
7.290833233707292e-001	4.581964e-001	4.581667e-001
7.291351025136686e-001	4.582869e-001	4.582702e-001
7.291439254970921e-001	4.583021e-001	4.582879e-001
7.291615714639388e-001	4.583320e-001	4.583232e-001
7.291913271009451e-001	4.583818e-001	4.583827e-001
7.292071525336843e-001	4.584079e-001	4.584143e-001
7.292094614734895e-001	4.584117e-001	4.584189e-001
