time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
8.928554735292598e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.176217e-002	3.072720e+000	8.627371e-001	2.156871e-001
8.949614489769209e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.490767e-002	3.020750e+000	8.258595e-001	2.052534e-001
8.984863208859044e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.007767e-001	2.918942e+000	7.673966e-001	1.889841e-001
9.042221152212756e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.126673e-001	2.735466e+000	6.806335e-001	1.654204e-001
9.137568840131517e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.368791e-001	2.416651e+000	5.491042e-001	1.305288e-001
9.145939798473531e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.394762e-001	2.388452e+000	5.385324e-001	1.277816e-001
9.162681715157559e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.457289e-001	2.332344e+000	5.189796e-001	1.227885e-001
9.196165548525615e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.611956e-001	2.221503e+000	4.818487e-001	1.133901e-001
9.244854286567796e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.908210e-001	2.062948e+000	4.311100e-001	1.006792e-001
9.267877676799366e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.095881e-001	1.989234e+000	4.084855e-001	9.506454e-002
9.273633524357259e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.162205e-001	1.971084e+000	4.030969e-001	9.373713e-002
9.285145219473044e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.329946e-001	1.935055e+000	3.925530e-001	9.114796e-002
9.286831681619605e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.363997e-001	1.929798e+000	3.910254e-001	9.077340e-002
9.290204605912730e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.461821e-001	1.919331e+000	3.880075e-001	9.003468e-002
9.296950454498978e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.718041e-001	1.898499e+000	3.820502e-001	8.857893e-002
9.310442151671474e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.349082e-001	1.857140e+000	3.703606e-001	8.572938e-002
9.322674626649243e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.042519e-001	1.820092e+000	3.600780e-001	8.323216e-002
9.347139576604777e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.707840e-001	1.747464e+000	3.404669e-001	7.849589e-002
9.386068207967762e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.718057e-001	1.635234e+000	3.112310e-001	7.148524e-002
9.432058346898253e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.246381e+000	1.508202e+000	2.796332e-001	6.397622e-002
9.486697433074891e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.668995e+000	1.366050e+000	2.461635e-001	5.610548e-002
9.556031675890709e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.115479e+000	1.200653e+000	2.096073e-001	4.761002e-002
9.658778005694830e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.595816e+000	9.826622e-001	1.646273e-001	3.729047e-002
9.763774803392158e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.899838e+000	7.915935e-001	1.278773e-001	2.897246e-002
9.878477834711723e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.086767e+000	6.118268e-001	9.532667e-002	2.169564e-002
9.894585072418386e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.100499e+000	5.896327e-001	9.147123e-002	2.084172e-002
9.926799547831712e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.113569e+000	5.488936e-001	8.457298e-002	1.932330e-002
9.934853166685043e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.114761e+000	5.390517e-001	8.291920e-002	1.896003e-002
9.950960404391706e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.106856e+000	5.202019e-001	7.978131e-002	1.827264e-002
9.983174879805032e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.058099e+000	4.842680e-001	7.385463e-002	1.697809e-002
1.002608628317985e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.950845e+000	4.395446e-001	6.656913e-002	1.539343e-002
1.006914452217000e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.818391e+000	3.982680e-001	5.993999e-002	1.395927e-002
1.011263309878768e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.674457e+000	3.610082e-001	5.405350e-002	1.269535e-002
1.019961025202303e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.382422e+000	2.960136e-001	4.396455e-002	1.055085e-002
1.028352874894368e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.106741e+000	2.425246e-001	3.580826e-002	8.840335e-003
1.036120173642493e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.863526e+000	2.015367e-001	2.967557e-002	7.578886e-003
1.044679915322936e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.613151e+000	1.642081e-001	2.418103e-002	6.476076e-003
1.053092139072598e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.388207e+000	1.341715e-001	1.982535e-002	5.630481e-003
