time	V(vin)	V(n024)
8.021662409648235e-001	-6.095877e-001	2.446136e-001
8.023268711037997e-001	-6.111866e-001	2.435100e-001
8.024885198399546e-001	-6.127930e-001	2.424032e-001
8.026428952183288e-001	-6.143249e-001	2.413496e-001
8.028010301219098e-001	-6.158917e-001	2.402737e-001
8.029558700513835e-001	-6.174235e-001	2.392233e-001
8.031140915399738e-001	-6.189863e-001	2.381531e-001
8.032708139087335e-001	-6.205319e-001	2.370959e-001
8.034316959327511e-001	-6.221160e-001	2.360134e-001
8.035942794693373e-001	-6.237143e-001	2.349223e-001
8.037643658178173e-001	-6.253836e-001	2.337837e-001
8.039422931468055e-001	-6.271267e-001	2.325954e-001
8.041360504826197e-001	-6.290213e-001	2.313044e-001
8.043503932295710e-001	-6.311130e-001	2.298797e-001
8.045989545166763e-001	-6.335328e-001	2.282314e-001
8.049026160002265e-001	-6.364806e-001	2.262224e-001
8.052921618913499e-001	-6.402485e-001	2.236509e-001
8.058248918193754e-001	-6.453767e-001	2.201388e-001
8.066466867591203e-001	-6.532305e-001	2.147164e-001
8.076232492591203e-001	-6.624728e-001	2.082414e-001
8.085998117591203e-001	-6.716154e-001	2.017023e-001
8.095763742591203e-001	-6.806568e-001	1.950708e-001
8.105529367591203e-001	-6.895957e-001	1.883380e-001
8.112352817076801e-001	-6.957800e-001	1.835690e-001
8.116936421612323e-001	-6.999055e-001	1.803317e-001
8.120027168092672e-001	-7.026743e-001	1.781340e-001
8.122147000034981e-001	-7.045671e-001	1.766202e-001
8.123717303965984e-001	-7.059661e-001	1.754955e-001
8.125069343995619e-001	-7.071684e-001	1.745252e-001
8.125324279260708e-001	-7.073949e-001	1.743421e-001
8.125834149790888e-001	-7.078476e-001	1.739757e-001
8.126853890851247e-001	-7.087522e-001	1.732419e-001
8.127747830741665e-001	-7.095442e-001	1.725980e-001
8.128150487211197e-001	-7.099007e-001	1.723077e-001
8.128226881014183e-001	-7.099683e-001	1.722526e-001
8.128379668620156e-001	-7.101035e-001	1.721425e-001
8.128417865521649e-001	-7.101373e-001	1.721149e-001
8.128427414747023e-001	-7.101457e-001	1.721080e-001
8.128446513197769e-001	-7.101626e-001	1.720943e-001
8.128484710099262e-001	-7.101964e-001	1.720667e-001
8.128561103902249e-001	-7.102640e-001	1.720116e-001
8.128661645321389e-001	-7.103530e-001	1.719391e-001
8.128816141037166e-001	-7.104896e-001	1.718276e-001
8.128979396469275e-001	-7.106339e-001	1.717136e-001
8.129305907333493e-001	-7.109225e-001	1.715494e-001
8.129741409311023e-001	-7.113073e-001	1.716477e-001
8.130241113161556e-001	-7.117485e-001	1.725719e-001
8.130750129347039e-001	-7.121977e-001	1.748694e-001
8.131355660862427e-001	-7.127317e-001	1.796847e-001
8.132262517179155e-001	-7.135305e-001	1.895150e-001
8.133314301556923e-001	-7.144560e-001	2.017787e-001
8.134448386495818e-001	-7.154524e-001	2.133752e-001
8.135444011544503e-001	-7.163259e-001	2.208409e-001
8.136425970852547e-001	-7.171864e-001	2.257504e-001
8.136915822423625e-001	-7.176152e-001	2.273285e-001
8.137559597367343e-001	-7.181784e-001	2.286337e-001
8.138281308112741e-001	-7.188092e-001	2.295649e-001
8.139079432121261e-001	-7.195061e-001	2.301092e-001
8.139969503888296e-001	-7.202824e-001	2.303173e-001
8.140833089687802e-001	-7.210348e-001	2.302526e-001
8.141798446617311e-001	-7.218748e-001	2.299907e-001
8.142866330456110e-001	-7.228028e-001	2.295913e-001
8.144175366640322e-001	-7.239386e-001	2.290498e-001
8.145757780767006e-001	-7.253090e-001	2.283851e-001
8.147858516385844e-001	-7.271239e-001	2.275061e-001
8.149625457259883e-001	-7.286463e-001	2.267700e-001
8.151188055863579e-001	-7.299898e-001	2.261220e-001
8.152785683535921e-001	-7.313605e-001	2.254621e-001
8.154474525816119e-001	-7.328062e-001	2.247674e-001
8.156060340715127e-001	-7.341607e-001	2.241175e-001
8.157660727352236e-001	-7.355247e-001	2.234640e-001
8.159206128096077e-001	-7.368391e-001	2.228353e-001
8.160785399244340e-001	-7.381793e-001	2.221951e-001
8.162339520183538e-001	-7.394953e-001	2.215672e-001
8.163926823434260e-001	-7.408366e-001	2.209280e-001
8.165510014838062e-001	-7.421715e-001	2.202925e-001
8.167142485028178e-001	-7.435448e-001	2.196394e-001
8.168811253990019e-001	-7.449454e-001	2.189740e-001
8.170578820174184e-001	-7.464254e-001	2.182714e-001
8.172465249478567e-001	-7.480008e-001	2.175242e-001
8.174567005242452e-001	-7.497512e-001	2.166947e-001
8.176961594216343e-001	-7.517389e-001	2.157532e-001
8.179894709176165e-001	-7.541645e-001	2.146050e-001
8.183614805195851e-001	-7.572261e-001	2.131562e-001
8.188730996037168e-001	-7.614097e-001	2.111761e-001
8.196690165916046e-001	-7.678553e-001	2.081167e-001
8.206455790916046e-001	-7.756590e-001	2.043853e-001
8.216221415916046e-001	-7.833458e-001	2.006672e-001
8.224915278079850e-001	-7.900897e-001	1.973582e-001
8.231597805570007e-001	-7.952094e-001	1.948085e-001
8.236482812393450e-001	-7.989165e-001	1.929375e-001
8.240011848495303e-001	-8.015759e-001	1.915805e-001
8.242526106329740e-001	-8.034610e-001	1.906103e-001
8.244251933192941e-001	-8.047502e-001	1.899425e-001
8.245581854836972e-001	-8.057411e-001	1.894267e-001
8.246602320475844e-001	-8.065000e-001	1.890305e-001
8.246857436885562e-001	-8.066895e-001	1.889312e-001
8.247367669704998e-001	-8.070682e-001	1.887325e-001
8.248187229844401e-001	-8.076759e-001	1.884132e-001
8.248305296276416e-001	-8.077634e-001	1.883672e-001
8.248541429140445e-001	-8.079383e-001	1.882751e-001
8.249013694868502e-001	-8.082879e-001	1.880908e-001
8.249232663924380e-001	-8.084499e-001	1.880053e-001
8.249427320330480e-001	-8.085938e-001	1.879293e-001
8.249638952584716e-001	-8.087502e-001	1.878466e-001
8.249904708525980e-001	-8.089466e-001	1.877431e-001
8.250177748351569e-001	-8.091483e-001	1.876539e-001
8.250685434831846e-001	-8.095230e-001	1.876025e-001
8.251145807219964e-001	-8.098625e-001	1.878652e-001
8.251872510859738e-001	-8.103979e-001	1.890813e-001
8.252607207510553e-001	-8.109384e-001	1.912229e-001
8.253523113644935e-001	-8.116114e-001	1.947291e-001
8.254698170927336e-001	-8.124731e-001	1.995659e-001
8.254839877698689e-001	-8.125769e-001	2.001305e-001
8.255123291241394e-001	-8.127844e-001	2.011779e-001
8.255690118326805e-001	-8.131992e-001	2.031469e-001
8.255831825098158e-001	-8.133028e-001	2.036019e-001
8.256115238640863e-001	-8.135100e-001	2.044152e-001
8.256543141787714e-001	-8.138226e-001	2.054861e-001
8.256929690514532e-001	-8.141047e-001	2.062802e-001
8.257347171553493e-001	-8.144093e-001	2.069168e-001
8.258182133631417e-001	-8.150177e-001	2.077709e-001
8.258973108105885e-001	-8.155932e-001	2.082359e-001
8.259730600677839e-001	-8.161437e-001	2.083993e-001
8.260607374996788e-001	-8.167799e-001	2.083660e-001
8.261428972592323e-001	-8.173751e-001	2.081940e-001
8.262388329959960e-001	-8.180690e-001	2.078883e-001
8.263381528666546e-001	-8.187862e-001	2.075170e-001
8.264637604565420e-001	-8.196914e-001	2.070216e-001
8.266077523572158e-001	-8.207265e-001	2.064500e-001
8.268042577583152e-001	-8.221347e-001	2.056718e-001
8.269848239554710e-001	-8.234244e-001	2.049587e-001
8.271443217923068e-001	-8.245600e-001	2.043305e-001
8.273012512756101e-001	-8.256742e-001	2.037140e-001
8.274730016226033e-001	-8.268898e-001	2.030411e-001
8.276341878964653e-001	-8.280272e-001	2.024112e-001
8.277951886578403e-001	-8.291599e-001	2.017836e-001
8.279498639709488e-001	-8.302449e-001	2.011822e-001
8.281077297362911e-001	-8.313490e-001	2.005700e-001
8.282630750637525e-001	-8.324323e-001	1.999691e-001
8.284215092290334e-001	-8.335339e-001	1.993577e-001
8.285792165856236e-001	-8.346272e-001	1.987508e-001
8.287413122929115e-001	-8.357474e-001	1.981285e-001
8.289063673488364e-001	-8.368846e-001	1.974966e-001
8.290802168387297e-001	-8.380784e-001	1.968329e-001
8.292645186180950e-001	-8.393397e-001	1.961314e-001
8.294681811928517e-001	-8.407282e-001	1.953586e-001
8.296982294793868e-001	-8.422899e-001	1.944889e-001
8.299758606867392e-001	-8.441653e-001	1.934440e-001
8.303259643512190e-001	-8.465157e-001	1.921334e-001
8.308009703008230e-001	-8.496783e-001	1.903685e-001
8.315301757174811e-001	-8.544745e-001	1.876872e-001
8.325067382174811e-001	-8.607851e-001	1.841424e-001
8.334833007174811e-001	-8.669661e-001	1.806468e-001
8.342639139630990e-001	-8.718131e-001	1.778894e-001
8.348472599181290e-001	-8.753804e-001	1.758509e-001
8.352722602796916e-001	-8.779498e-001	1.743776e-001
8.355781718915090e-001	-8.797837e-001	1.733231e-001
8.357946811100478e-001	-8.810738e-001	1.725798e-001
8.359327131899756e-001	-8.818929e-001	1.721073e-001
8.360734733953987e-001	-8.827255e-001	1.716263e-001
8.360989341347407e-001	-8.828757e-001	1.715395e-001
8.361498556134245e-001	-8.831761e-001	1.713659e-001
8.362516985707921e-001	-8.837756e-001	1.710191e-001
8.363285843565484e-001	-8.842273e-001	1.707574e-001
8.363393825111939e-001	-8.842906e-001	1.707207e-001
8.363609788204847e-001	-8.844174e-001	1.706473e-001
8.363663778978073e-001	-8.844490e-001	1.706290e-001
8.363771760524528e-001	-8.845123e-001	1.705923e-001
8.363798755911142e-001	-8.845282e-001	1.705831e-001
8.363852746684368e-001	-8.845598e-001	1.705648e-001
8.363960728230823e-001	-8.846231e-001	1.705281e-001
8.364105531495250e-001	-8.847079e-001	1.704789e-001
8.364262620638946e-001	-8.847999e-001	1.704256e-001
8.364576798926340e-001	-8.849838e-001	1.703206e-001
8.365005493212530e-001	-8.852345e-001	1.701967e-001
8.365494828663969e-001	-8.855204e-001	1.701396e-001
8.366095845546621e-001	-8.858710e-001	1.703063e-001
8.366910258960649e-001	-8.863453e-001	1.709979e-001
8.367926015193971e-001	-8.869357e-001	1.723971e-001
8.369098490857271e-001	-8.876153e-001	1.743039e-001
8.370210216710183e-001	-8.882578e-001	1.761035e-001
8.370237613615645e-001	-8.882737e-001	1.761447e-001
8.370292407426571e-001	-8.883052e-001	1.762222e-001
8.370401995048421e-001	-8.883685e-001	1.763751e-001
8.370429391953883e-001	-8.883843e-001	1.764128e-001
8.370436241180249e-001	-8.883883e-001	1.764221e-001
8.370449939632980e-001	-8.883961e-001	1.764407e-001
8.370477336538442e-001	-8.884119e-001	1.764775e-001
8.370532130349367e-001	-8.884436e-001	1.765494e-001
8.370641717971218e-001	-8.885068e-001	1.766865e-001
8.370860893214918e-001	-8.886331e-001	1.769327e-001
8.371272296070161e-001	-8.888701e-001	1.773118e-001
8.371849315388634e-001	-8.892021e-001	1.776732e-001
8.372885270665533e-001	-8.897969e-001	1.780055e-001
8.373643715887448e-001	-8.902315e-001	1.780542e-001
8.374367508577916e-001	-8.906454e-001	1.779533e-001
8.375224249263155e-001	-8.911344e-001	1.777266e-001
8.376068464196829e-001	-8.916153e-001	1.774329e-001
8.377047219278756e-001	-8.921715e-001	1.770435e-001
8.378083093351720e-001	-8.927587e-001	1.766100e-001
8.379380635712226e-001	-8.934922e-001	1.760604e-001
8.380908299174608e-001	-8.943526e-001	1.754137e-001
8.382983897558790e-001	-8.955165e-001	1.745370e-001
8.384760613598720e-001	-8.965078e-001	1.737881e-001
8.386333634503895e-001	-8.973818e-001	1.731266e-001
8.387932643532517e-001	-8.982666e-001	1.724557e-001
8.389638079299445e-001	-8.992063e-001	1.717416e-001
8.391224164642342e-001	-9.000766e-001	1.710790e-001
8.392831312194969e-001	-9.009548e-001	1.704090e-001
8.394374466290769e-001	-9.017946e-001	1.697671e-001
8.395957777104418e-001	-9.026526e-001	1.691100e-001
8.397510429705368e-001	-9.034906e-001	1.684670e-001
8.399100961475274e-001	-9.043455e-001	1.678098e-001
8.400683811855439e-001	-9.051926e-001	1.671573e-001
8.402320456311344e-001	-9.060647e-001	1.664842e-001
8.403992524195659e-001	-9.069518e-001	1.657983e-001
8.405770173823463e-001	-9.078906e-001	1.650709e-001
8.407670978827034e-001	-9.088893e-001	1.642953e-001
8.409801536324696e-001	-9.100026e-001	1.634288e-001
8.412242359651823e-001	-9.112700e-001	1.624398e-001
8.415289721323467e-001	-9.128403e-001	1.612106e-001
8.419205862782572e-001	-9.148386e-001	1.596407e-001
8.424829800001252e-001	-9.176697e-001	1.574074e-001
8.434595425001252e-001	-9.224766e-001	1.535782e-001
8.444361050001252e-001	-9.271446e-001	1.498061e-001
8.452237373986506e-001	-9.308078e-001	1.468114e-001
8.458235108073974e-001	-9.335362e-001	1.445621e-001
8.462661991727386e-001	-9.355159e-001	1.429198e-001
8.465880134582062e-001	-9.369370e-001	1.417357e-001
8.468169716533911e-001	-9.379387e-001	1.408983e-001
8.469695965858303e-001	-9.386021e-001	1.403425e-001
8.470972378656919e-001	-9.391543e-001	1.398791e-001
8.471684095580706e-001	-9.394611e-001	1.396213e-001
8.472790862598671e-001	-9.399368e-001	1.392212e-001
8.472960718974671e-001	-9.400096e-001	1.391599e-001
8.473300431726671e-001	-9.401551e-001	1.390374e-001
8.473761034114102e-001	-9.403523e-001	1.388713e-001
8.473841658385483e-001	-9.403867e-001	1.388423e-001
8.474002906928242e-001	-9.404556e-001	1.387842e-001
8.474043219063931e-001	-9.404728e-001	1.387697e-001
8.474123843335312e-001	-9.405072e-001	1.387407e-001
8.474232326152240e-001	-9.405535e-001	1.387016e-001
8.474379978078894e-001	-9.406165e-001	1.386485e-001
8.474526235412916e-001	-9.406790e-001	1.385959e-001
8.474740706955695e-001	-9.407703e-001	1.385188e-001
8.474968391297020e-001	-9.408673e-001	1.384372e-001
8.475423759979670e-001	-9.410610e-001	1.382795e-001
8.475862745325549e-001	-9.412475e-001	1.381582e-001
8.476505418328149e-001	-9.415199e-001	1.380915e-001
8.477245435323599e-001	-9.418328e-001	1.382229e-001
8.478252470458610e-001	-9.422574e-001	1.387012e-001
8.479430178685083e-001	-9.427520e-001	1.394641e-001
8.480530998726131e-001	-9.432124e-001	1.402127e-001
8.480743444994279e-001	-9.433011e-001	1.403472e-001
8.480796556561315e-001	-9.433232e-001	1.403785e-001
8.480809834453075e-001	-9.433287e-001	1.403862e-001
8.480836390236594e-001	-9.433398e-001	1.404014e-001
8.480889501803630e-001	-9.433619e-001	1.404312e-001
8.480995724937703e-001	-9.434062e-001	1.404878e-001
8.481208171205851e-001	-9.434947e-001	1.405897e-001
8.481485853804899e-001	-9.436103e-001	1.407006e-001
8.481814747407109e-001	-9.437470e-001	1.407911e-001
8.482472534611530e-001	-9.440201e-001	1.408677e-001
8.483359064765857e-001	-9.443870e-001	1.408286e-001
8.484129189597875e-001	-9.447048e-001	1.406831e-001
8.484891173448519e-001	-9.450184e-001	1.404550e-001
8.485749536153319e-001	-9.453706e-001	1.401363e-001
8.486600959953354e-001	-9.457188e-001	1.397813e-001
8.487579451926400e-001	-9.461177e-001	1.393494e-001
8.488633261963476e-001	-9.465457e-001	1.388754e-001
8.489945360459067e-001	-9.470763e-001	1.382838e-001
8.491511371202859e-001	-9.477062e-001	1.375789e-001
8.493626799222913e-001	-9.485512e-001	1.366286e-001
8.495402815532969e-001	-9.492555e-001	1.358326e-001
8.496966682800831e-001	-9.498717e-001	1.351331e-001
8.498564858678195e-001	-9.504977e-001	1.344198e-001
8.500259333956243e-001	-9.511572e-001	1.336650e-001
8.501845825077409e-001	-9.517707e-001	1.329598e-001
8.503448963027441e-001	-9.523869e-001	1.322487e-001
8.504994348397768e-001	-9.529772e-001	1.315646e-001
8.506575942603183e-001	-9.535776e-001	1.308660e-001
8.508131334817740e-001	-9.541644e-001	1.301804e-001
8.509722740638176e-001	-9.547610e-001	1.294804e-001
8.511311085471413e-001	-9.553527e-001	1.287834e-001
8.512954132562787e-001	-9.559607e-001	1.280640e-001
8.514639455577858e-001	-9.565801e-001	1.273279e-001
8.516436444967591e-001	-9.572358e-001	1.265450e-001
8.518369800494524e-001	-9.579359e-001	1.257050e-001
8.520549586056605e-001	-9.587184e-001	1.247610e-001
8.523081433847982e-001	-9.596183e-001	1.236686e-001
8.526273385556693e-001	-9.607389e-001	1.222979e-001
8.530452316234761e-001	-9.621826e-001	1.205149e-001
8.536686133678153e-001	-9.642870e-001	1.178811e-001
8.546451758678153e-001	-9.674647e-001	1.138066e-001
8.555011497892955e-001	-9.701301e-001	1.102866e-001
8.562043531619057e-001	-9.722359e-001	1.074373e-001
8.567506841942956e-001	-9.738194e-001	1.052515e-001
8.571592059529720e-001	-9.749736e-001	1.036336e-001
8.574568544335907e-001	-9.757984e-001	1.024640e-001
8.576664094395705e-001	-9.763708e-001	1.016449e-001
8.576988407706317e-001	-9.764588e-001	1.015185e-001
8.577637034327542e-001	-9.766343e-001	1.012664e-001
8.578934287569993e-001	-9.769833e-001	1.007633e-001
8.580509450869372e-001	-9.774036e-001	1.001537e-001
8.580694697534661e-001	-9.774528e-001	1.000822e-001
8.581065190865238e-001	-9.775510e-001	9.993928e-002
8.581595101296123e-001	-9.776911e-001	9.973504e-002
8.581681463579292e-001	-9.777139e-001	9.970178e-002
8.581854188145628e-001	-9.777595e-001	9.963528e-002
8.581897369287213e-001	-9.777708e-001	9.961866e-002
8.581983731570381e-001	-9.777936e-001	9.958543e-002
8.582005322141173e-001	-9.777993e-001	9.957712e-002
8.582048503282758e-001	-9.778106e-001	9.956051e-002
8.582134865565926e-001	-9.778334e-001	9.952728e-002
8.582156456136718e-001	-9.778391e-001	9.951898e-002
8.582161853779416e-001	-9.778405e-001	9.951691e-002
8.582172649064812e-001	-9.778433e-001	9.951275e-002
8.582194239635604e-001	-9.778490e-001	9.950445e-002
8.582237420777189e-001	-9.778603e-001	9.948784e-002
8.582323783060357e-001	-9.778830e-001	9.945463e-002
8.582424383464121e-001	-9.779095e-001	9.941597e-002
8.582625584271649e-001	-9.779623e-001	9.933865e-002
8.582938109214470e-001	-9.780442e-001	9.921873e-002
8.583390077300217e-001	-9.781624e-001	9.904815e-002
8.583863875817431e-001	-9.782860e-001	9.888602e-002
8.584486485568402e-001	-9.784479e-001	9.873052e-002
8.585289339034526e-001	-9.786557e-001	9.864843e-002
8.586275829462371e-001	-9.789097e-001	9.869826e-002
8.587460178427676e-001	-9.792126e-001	9.886338e-002
8.588562987180396e-001	-9.794928e-001	9.903573e-002
8.588594809281046e-001	-9.795009e-001	9.904003e-002
8.588658453482347e-001	-9.795170e-001	9.904730e-002
8.588785741884950e-001	-9.795492e-001	9.906011e-002
8.589040318690154e-001	-9.796135e-001	9.907794e-002
8.589403845188053e-001	-9.797052e-001	9.908479e-002
8.589800855996452e-001	-9.798051e-001	9.906568e-002
8.590204361243031e-001	-9.799063e-001	9.901193e-002
8.591011371736190e-001	-9.801081e-001	9.883381e-002
8.591794357535650e-001	-9.803029e-001	9.859937e-002
8.592553436059308e-001	-9.804908e-001	9.831978e-002
8.593433808002108e-001	-9.807077e-001	9.795430e-002
8.594254433084136e-001	-9.809088e-001	9.758944e-002
8.595211688876120e-001	-9.811420e-001	9.714850e-002
8.596201349031882e-001	-9.813816e-001	9.668732e-002
8.597454223260580e-001	-9.816828e-001	9.610273e-002
8.598890331208592e-001	-9.820250e-001	9.543378e-002
8.600852139210864e-001	-9.824873e-001	9.452184e-002
8.602670204573173e-001	-9.829105e-001	9.367856e-002
8.604269714562541e-001	-9.832785e-001	9.293833e-002
8.605838418317107e-001	-9.836356e-001	9.221397e-002
8.607558378392543e-001	-9.840227e-001	9.142148e-002
8.609170546994723e-001	-9.843814e-001	9.068029e-002
8.610782028674507e-001	-9.847358e-001	8.994106e-002
8.612328934980162e-001	-9.850723e-001	8.923303e-002
8.613908925040916e-001	-9.854122e-001	8.851143e-002
8.615463316618011e-001	-9.857427e-001	8.780311e-002
8.617050221190732e-001	-9.860763e-001	8.708161e-002
8.618630770446675e-001	-9.864047e-001	8.636466e-002
8.620258556613546e-001	-9.867387e-001	8.562803e-002
8.621920001828191e-001	-9.870754e-001	8.487803e-002
8.623677638929149e-001	-9.874270e-001	8.408667e-002
8.625551404062273e-001	-9.877965e-001	8.324540e-002
8.627638890793771e-001	-9.882017e-001	8.231112e-002
8.630020361531265e-001	-9.886556e-001	8.124916e-002
8.632966740352213e-001	-9.892049e-001	7.994117e-002
8.636744706779641e-001	-9.898895e-001	7.827397e-002
8.642134178797022e-001	-9.908274e-001	7.591772e-002
8.651899803797022e-001	-9.924111e-001	7.170021e-002
8.660613127853418e-001	-9.936979e-001	6.799091e-002
8.667806107951147e-001	-9.946706e-001	6.497488e-002
8.673449065626808e-001	-9.953766e-001	6.263948e-002
8.677697583875687e-001	-9.958752e-001	6.089973e-002
8.680808528943627e-001	-9.962224e-001	5.963622e-002
8.683012719477687e-001	-9.964591e-001	5.874639e-002
8.684435798830966e-001	-9.966078e-001	5.817446e-002
8.685714089700981e-001	-9.967387e-001	5.766223e-002
8.685944179921411e-001	-9.967620e-001	5.757020e-002
8.686404360362271e-001	-9.968084e-001	5.738647e-002
8.687324721243992e-001	-9.969000e-001	5.701947e-002
8.688110064972014e-001	-9.969772e-001	5.670678e-002
8.688476960718193e-001	-9.970129e-001	5.656087e-002
8.688544521788277e-001	-9.970195e-001	5.653403e-002
8.688679643928445e-001	-9.970325e-001	5.648036e-002
8.688713424463487e-001	-9.970358e-001	5.646694e-002
8.688780985533571e-001	-9.970424e-001	5.644011e-002
8.688914773721731e-001	-9.970552e-001	5.638700e-002
8.689075763182292e-001	-9.970707e-001	5.632312e-002
8.689255127367267e-001	-9.970880e-001	5.625197e-002
8.689612124795761e-001	-9.971220e-001	5.611050e-002
8.690040122351505e-001	-9.971627e-001	5.594255e-002
8.690564647639897e-001	-9.972121e-001	5.574589e-002
8.691183720851405e-001	-9.972699e-001	5.554222e-002
8.692091497082182e-001	-9.973534e-001	5.530419e-002
8.693034284286487e-001	-9.974388e-001	5.511576e-002
8.694243980845907e-001	-9.975464e-001	5.491591e-002
8.694382548237565e-001	-9.975586e-001	5.489380e-002
8.694659683020880e-001	-9.975829e-001	5.484753e-002
8.695213952587511e-001	-9.976310e-001	5.474947e-002
8.695352519979168e-001	-9.976430e-001	5.472348e-002
8.695387161827083e-001	-9.976460e-001	5.471669e-002
8.695456445522911e-001	-9.976519e-001	5.470273e-002
8.695595012914569e-001	-9.976639e-001	5.467336e-002
8.695841798478974e-001	-9.976850e-001	5.461701e-002
8.696097432640041e-001	-9.977068e-001	5.455170e-002
8.696608700962175e-001	-9.977501e-001	5.440062e-002
8.697433026750638e-001	-9.978190e-001	5.412107e-002
8.698160858596470e-001	-9.978790e-001	5.384353e-002
8.698883069667351e-001	-9.979376e-001	5.354291e-002
8.699689534392217e-001	-9.980022e-001	5.318815e-002
8.700545955900079e-001	-9.980696e-001	5.279823e-002
8.701444803369703e-001	-9.981391e-001	5.238134e-002
8.702425643724507e-001	-9.982135e-001	5.192342e-002
8.703568923118520e-001	-9.982983e-001	5.138953e-002
8.704938548709758e-001	-9.983972e-001	5.075102e-002
8.706686224938778e-001	-9.985191e-001	4.993806e-002
8.708723748404620e-001	-9.986551e-001	4.899256e-002
8.710433121030607e-001	-9.987642e-001	4.820133e-002
8.711991191987021e-001	-9.988595e-001	4.748195e-002
8.713735389010653e-001	-9.989618e-001	4.667857e-002
8.715337845767188e-001	-9.990515e-001	4.594224e-002
8.716964414166665e-001	-9.991384e-001	4.519663e-002
8.718505573017670e-001	-9.992169e-001	4.449185e-002
8.720094323676317e-001	-9.992939e-001	4.376703e-002
8.721641926653947e-001	-9.993651e-001	4.306267e-002
8.723231906817530e-001	-9.994343e-001	4.234076e-002
8.724803392466264e-001	-9.994988e-001	4.162901e-002
8.726426908539644e-001	-9.995613e-001	4.089553e-002
8.728071254710687e-001	-9.996203e-001	4.015457e-002
8.729809702389509e-001	-9.996781e-001	3.937335e-002
8.731645886157137e-001	-9.997340e-001	3.855061e-002
8.733682518431012e-001	-9.997898e-001	3.764099e-002
8.735980154499419e-001	-9.998448e-001	3.661859e-002
8.738780772874806e-001	-9.999006e-001	3.537793e-002
8.742329902699586e-001	-9.999536e-001	3.381476e-002
8.747264547822442e-001	-9.999941e-001	3.165986e-002
8.755537346955056e-001	-9.999758e-001	2.808863e-002
8.764322927619151e-001	-9.998381e-001	2.434816e-002
8.771918911410479e-001	-9.996207e-001	2.116214e-002
8.778032945445577e-001	-9.993796e-001	1.863262e-002
8.782694045334405e-001	-9.991562e-001	1.672324e-002
8.783321179536097e-001	-9.991235e-001	1.646809e-002
8.784575447939479e-001	-9.990562e-001	1.596027e-002
8.787083984746245e-001	-9.989144e-001	1.494850e-002
8.789800983682713e-001	-9.987495e-001	1.385772e-002
8.791661689394811e-001	-9.986299e-001	1.311378e-002
8.791917143647512e-001	-9.986130e-001	1.301196e-002
8.792428052152914e-001	-9.985790e-001	1.280874e-002
8.793449869163719e-001	-9.985098e-001	1.240288e-002
8.794273293780797e-001	-9.984527e-001	1.207630e-002
8.794401752749502e-001	-9.984438e-001	1.202541e-002
8.794658670686915e-001	-9.984257e-001	1.192372e-002
8.794722900171268e-001	-9.984212e-001	1.189831e-002
8.794851359139974e-001	-9.984121e-001	1.184750e-002
8.795011086110470e-001	-9.984007e-001	1.178434e-002
8.795234249323466e-001	-9.983849e-001	1.169613e-002
8.795467678719254e-001	-9.983681e-001	1.160393e-002
8.795864609622662e-001	-9.983395e-001	1.144729e-002
8.796311219288511e-001	-9.983070e-001	1.127174e-002
8.796881961343421e-001	-9.982651e-001	1.104991e-002
8.797585791328626e-001	-9.982126e-001	1.078205e-002
8.798676480692671e-001	-9.981298e-001	1.037465e-002
8.799854043870402e-001	-9.980382e-001	9.934273e-003
8.800954512358019e-001	-9.979507e-001	9.515687e-003
8.801135298443610e-001	-9.979361e-001	9.445388e-003
8.801180494965007e-001	-9.979325e-001	9.427567e-003
8.801270888007803e-001	-9.979252e-001	9.391763e-003
8.801451674093394e-001	-9.979105e-001	9.319548e-003
8.801813246264576e-001	-9.978811e-001	9.173037e-003
8.802247650352084e-001	-9.978454e-001	8.993511e-003
8.802715133970821e-001	-9.978067e-001	8.796098e-003
8.803148399345434e-001	-9.977705e-001	8.608976e-003
8.804014930094660e-001	-9.976972e-001	8.227115e-003
8.804863191011342e-001	-9.976243e-001	7.847488e-003
8.805643247174664e-001	-9.975563e-001	7.494383e-003
8.806498195801903e-001	-9.974807e-001	7.105094e-003
8.807345195647567e-001	-9.974046e-001	6.718595e-003
8.808340086529582e-001	-9.973139e-001	6.264640e-003
8.809409759338104e-001	-9.972145e-001	5.777190e-003
8.810758595454324e-001	-9.970866e-001	5.163644e-003
8.812369165381920e-001	-9.969302e-001	4.432727e-003
8.814567621762333e-001	-9.967101e-001	3.437591e-003
8.816350496419463e-001	-9.965260e-001	2.632731e-003
8.817898123107305e-001	-9.963621e-001	1.935998e-003
8.819656103741524e-001	-9.961715e-001	1.146586e-003
8.821252413250298e-001	-9.959941e-001	4.315772e-004
8.822887070644542e-001	-9.958083e-001	-2.987531e-004
8.824425297348998e-001	-9.956297e-001	-9.842885e-004
8.826019045352656e-001	-9.954407e-001	-1.692799e-003
8.827563010401134e-001	-9.952537e-001	-2.377468e-003
8.829154663988277e-001	-9.950570e-001	-3.081503e-003
8.830721213571875e-001	-9.948596e-001	-3.772664e-003
8.832342336230944e-001	-9.946513e-001	-4.486034e-003
8.833977264038299e-001	-9.944370e-001	-5.203545e-003
8.835704857743701e-001	-9.942060e-001	-5.959589e-003
8.837519903676053e-001	-9.939582e-001	-6.751521e-003
8.839527300146856e-001	-9.936782e-001	-7.624499e-003
8.841776830857087e-001	-9.933568e-001	-8.599115e-003
8.844491604511955e-001	-9.929585e-001	-9.770029e-003
