time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
8.329445737725667e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.281342e-003	1.062954e-002	4.294182e-002	3.113088e+000
8.338215391273472e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.285831e-003	1.066196e-002	4.327509e-002	3.101312e+000
8.355754698369081e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.294809e-003	1.072723e-002	4.395529e-002	3.065377e+000
8.383279358862213e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.308900e-003	1.083062e-002	4.505529e-002	2.994554e+000
8.412701377465279e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.323967e-003	1.094283e-002	4.629118e-002	2.907135e+000
8.471545414671412e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.354114e-003	1.117327e-002	4.899856e-002	2.716228e+000
8.583311345308931e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.411418e-003	1.162570e-002	5.478128e-002	2.344048e+000
8.667049159422435e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.454396e-003	1.197803e-002	5.977694e-002	2.070238e+000
8.741209830423508e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.492510e-003	1.230349e-002	6.498947e-002	1.839564e+000
8.825753873911569e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.536025e-003	1.268964e-002	7.203970e-002	1.594279e+000
8.911846549511649e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.580420e-003	1.310010e-002	8.086608e-002	1.366320e+000
9.012478661238317e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.632430e-003	1.360351e-002	9.432045e-002	1.129695e+000
9.120774595144500e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.688562e-003	1.417504e-002	1.154669e-001	9.102856e-001
9.238792558857126e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.749892e-003	1.482649e-002	1.476956e-001	7.027326e-001
9.255522514271064e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.758606e-003	1.492234e-002	1.541324e-001	6.767883e-001
