time	V(n038)
6.367434332941381e-002	1.437622e-001
6.368631392927013e-002	1.439527e-001
6.371025512898278e-002	1.443240e-001
6.374195992007428e-002	1.447997e-001
6.377453453308452e-002	1.452728e-001
6.381388162634268e-002	1.458345e-001
6.388291293349256e-002	1.468246e-001
6.396207790292111e-002	1.479759e-001
6.403802435300472e-002	1.490820e-001
6.411680522404070e-002	1.502006e-001
6.420256521078756e-002	1.513553e-001
6.428882126406316e-002	1.524283e-001
6.436802294191804e-002	1.533276e-001
6.441320390041028e-002	1.537962e-001
6.447361949096934e-002	1.543754e-001
6.455092975243715e-002	1.550720e-001
6.463376070935266e-002	1.557774e-001
6.472409968020672e-002	1.565122e-001
6.480734036782189e-002	1.571699e-001
6.481917711745190e-002	1.572618e-001
6.484285061671191e-002	1.574439e-001
6.489019761523193e-002	1.578064e-001
6.491207862916092e-002	1.579733e-001
6.491338260949259e-002	1.579832e-001
6.491599057015594e-002	1.580031e-001
6.491664256032179e-002	1.580080e-001
6.491721305171690e-002	1.580124e-001
6.491737604925836e-002	1.580136e-001
6.491835403450712e-002	1.580210e-001
6.491965801483879e-002	1.580309e-001
6.492226597550214e-002	1.580508e-001
6.492748189682884e-002	1.580904e-001
6.493791373948224e-002	1.581695e-001
6.495728330444496e-002	1.583162e-001
6.498478531201332e-002	1.585244e-001
6.502715433546645e-002	1.588459e-001
6.507253749104047e-002	1.591986e-001
6.513115724550163e-002	1.596840e-001
6.520413395373277e-002	1.603587e-001
6.532053668213750e-002	1.615612e-001
6.543106984510919e-002	1.627857e-001
6.554740783152220e-002	1.641090e-001
6.556139161767903e-002	1.642677e-001
6.556488756421823e-002	1.643071e-001
6.557187945729665e-002	1.643857e-001
6.558586324345347e-002	1.645418e-001
6.561373368619106e-002	1.648481e-001
6.564571167654756e-002	1.651915e-001
6.568123511690079e-002	1.655599e-001
6.573853402737465e-002	1.661275e-001
6.583193863836692e-002	1.670078e-001
6.591357235363472e-002	1.677416e-001
6.599060403629654e-002	1.684067e-001
6.607623621120673e-002	1.691257e-001
6.616197342189430e-002	1.698317e-001
6.626107697386642e-002	1.706380e-001
6.636796880077721e-002	1.715019e-001
6.650125868061477e-002	1.725747e-001
6.666069994355217e-002	1.738530e-001
6.682538666730227e-002	1.751688e-001
6.684514686979548e-002	1.753263e-001
6.688466727478190e-002	1.756405e-001
6.695243451545374e-002	1.761789e-001
6.696181036135987e-002	1.762533e-001
6.698056205317213e-002	1.764019e-001
6.701806543679664e-002	1.766991e-001
6.702250346721807e-002	1.767343e-001
6.703137952806090e-002	1.768046e-001
6.704476507524729e-002	1.769105e-001
6.705778782232513e-002	1.770135e-001
6.707809618508651e-002	1.771741e-001
6.709942583149506e-002	1.773427e-001
6.714208512431216e-002	1.776798e-001
6.718563682069913e-002	1.780276e-001
6.724630168784082e-002	1.785287e-001
6.731703087102742e-002	1.791558e-001
6.743521359367298e-002	1.802921e-001
6.754459048621297e-002	1.814070e-001
6.766204185101356e-002	1.826372e-001
6.768054813621248e-002	1.828310e-001
6.771756070661034e-002	1.832138e-001
6.776439548690678e-002	1.836884e-001
6.780388290810331e-002	1.840773e-001
6.784879116418237e-002	1.845035e-001
6.793860767634048e-002	1.853240e-001
6.802198669501258e-002	1.860585e-001
6.809985669901184e-002	1.867224e-001
6.818650242165449e-002	1.874446e-001
6.827177517830727e-002	1.881447e-001
6.837073200462000e-002	1.889500e-001
6.847631992579896e-002	1.898049e-001
6.860866471883738e-002	1.908724e-001
6.876534036490022e-002	1.921309e-001
6.894769885113725e-002	1.935887e-001
6.912418277104145e-002	1.949924e-001
6.928981539047251e-002	1.963030e-001
6.944870840823753e-002	1.975538e-001
6.961892504976260e-002	1.988869e-001
6.977672495684591e-002	2.001165e-001
6.993801452899141e-002	2.013667e-001
7.009219258940226e-002	2.025557e-001
7.025100407495409e-002	2.037740e-001
7.040627143762285e-002	2.049589e-001
7.056603574718159e-002	2.061716e-001
7.072506525429315e-002	2.073721e-001
7.089065011878921e-002	2.086149e-001
7.106085606523563e-002	2.098847e-001
7.124447371952157e-002	2.112457e-001
7.144437108200920e-002	2.127167e-001
7.167531159059419e-002	2.144019e-001
7.196118011562865e-002	2.164659e-001
7.234696938212482e-002	2.192137e-001
7.282835234678466e-002	2.225877e-001
7.324837246197812e-002	2.254825e-001
7.355946565521121e-002	2.275936e-001
7.376689308464425e-002	2.289860e-001
7.379704952775043e-002	2.291871e-001
7.385736241396279e-002	2.295872e-001
7.397798818638750e-002	2.303841e-001
7.412420230646329e-002	2.313461e-001
7.414112268097123e-002	2.314570e-001
7.417496342998711e-002	2.316782e-001
7.421859613130970e-002	2.319631e-001
7.422667296763322e-002	2.320157e-001
7.424282664028026e-002	2.321209e-001
7.425633243690299e-002	2.322089e-001
7.427070412691672e-002	2.323024e-001
7.428629316835110e-002	2.324037e-001
7.430768492868123e-002	2.325426e-001
7.433028088157125e-002	2.326893e-001
7.437499736392889e-002	2.329816e-001
7.441788328417662e-002	2.332759e-001
7.447973516928891e-002	2.337309e-001
7.448847763780064e-002	2.338009e-001
7.450596257482413e-002	2.339530e-001
7.454093244887110e-002	2.342712e-001
7.454533584140770e-002	2.343132e-001
7.455414262648091e-002	2.344005e-001
7.456750049851052e-002	2.345360e-001
7.458051053748362e-002	2.346721e-001
7.460082384820374e-002	2.348920e-001
7.462215570959221e-002	2.351325e-001
7.466481943236916e-002	2.356351e-001
7.470841403526171e-002	2.361740e-001
7.476907508840786e-002	2.369695e-001
7.483980834234483e-002	2.379454e-001
7.485456938093824e-002	2.381581e-001
7.488409145812505e-002	2.385944e-001
7.489147197742176e-002	2.387045e-001
7.490623301601516e-002	2.389264e-001
7.490992327566352e-002	2.389821e-001
7.491730379496023e-002	2.390938e-001
7.493206483355364e-002	2.393175e-001
7.496158691074045e-002	2.397635e-001
7.499464236107498e-002	2.402560e-001
7.503841282290945e-002	2.408926e-001
7.507984416324261e-002	2.414804e-001
7.509020199832589e-002	2.416238e-001
7.511091766849247e-002	2.419038e-001
7.515234900882563e-002	2.424546e-001
7.515724759651238e-002	2.425187e-001
7.516704477188586e-002	2.426452e-001
7.516860226117206e-002	2.426652e-001
7.516899163349361e-002	2.426702e-001
7.516908897657400e-002	2.426714e-001
7.516928366273477e-002	2.426739e-001
7.516967303505633e-002	2.426789e-001
7.517045177969942e-002	2.426889e-001
7.517200926898561e-002	2.427088e-001
7.517512424755800e-002	2.427486e-001
7.518135420470276e-002	2.428276e-001
7.519381411899230e-002	2.429843e-001
7.521509254967336e-002	2.432491e-001
7.521898073624708e-002	2.432969e-001
7.522675710939454e-002	2.433915e-001
7.524230985568944e-002	2.435778e-001
7.527341534827925e-002	2.439438e-001
7.530266038535713e-002	2.442882e-001
7.534409603789680e-002	2.448068e-001
7.541523349973177e-002	2.458257e-001
7.550472804148271e-002	2.473201e-001
7.558510769741828e-002	2.488211e-001
7.566527763012937e-002	2.503818e-001
7.575021471079740e-002	2.520245e-001
7.576142885397974e-002	2.522361e-001
7.578385714034441e-002	2.526470e-001
7.582871371307376e-002	2.534534e-001
7.583383470220571e-002	2.535435e-001
7.584407668046962e-002	2.537201e-001
7.585586240092296e-002	2.539201e-001
7.586805681879787e-002	2.541222e-001
7.588593115559368e-002	2.544104e-001
7.590505719477539e-002	2.547066e-001
7.594330927313882e-002	2.552688e-001
7.598625952680184e-002	2.558623e-001
7.604131689927582e-002	2.565780e-001
7.610559316516988e-002	2.573816e-001
7.618558184232502e-002	2.583683e-001
7.627521370044661e-002	2.594753e-001
7.635853944914332e-002	2.605045e-001
7.644960175589097e-002	2.616239e-001
7.645990671611963e-002	2.617496e-001
7.648051663657697e-002	2.619995e-001
7.648566911669130e-002	2.620618e-001
7.649597407691997e-002	2.621859e-001
7.651658399737731e-002	2.624335e-001
7.652173647749164e-002	2.624952e-001
7.653204143772030e-002	2.626178e-001
7.655265135817764e-002	2.628604e-001
7.658251844926646e-002	2.632062e-001
7.661399219878229e-002	2.635614e-001
7.667693969781396e-002	2.642468e-001
7.676748692703160e-002	2.651950e-001
7.684629104582001e-002	2.659895e-001
7.692340321151678e-002	2.667431e-001
7.700962182431452e-002	2.675681e-001
7.709582431932587e-002	2.683820e-001
7.719456638269784e-002	2.693074e-001
7.730127230627600e-002	2.703038e-001
7.743381384596781e-002	2.715379e-001
7.759276388103016e-002	2.730131e-001
7.775795151859513e-002	2.745407e-001
7.791616046903234e-002	2.759984e-001
7.807342670972553e-002	2.774421e-001
7.823047923715926e-002	2.788783e-001
7.838732146926841e-002	2.803073e-001
7.854408123218140e-002	2.817300e-001
7.870160512517557e-002	2.831541e-001
7.886079546694094e-002	2.845877e-001
7.901759661714945e-002	2.859941e-001
7.917493755322450e-002	2.873997e-001
7.933216502038623e-002	2.887986e-001
7.949210301694737e-002	2.902157e-001
7.965491316466768e-002	2.916521e-001
7.982428945313902e-002	2.931397e-001
8.000315769868877e-002	2.947031e-001
8.019880115430438e-002	2.964043e-001
8.042009293776253e-002	2.983168e-001
8.069149250067710e-002	3.006450e-001
8.104994261940871e-002	3.036886e-001
8.160898127588612e-002	3.083735e-001
8.217018802925755e-002	3.130058e-001
8.264829054031832e-002	3.168906e-001
8.301462953292275e-002	3.198264e-001
8.327701783069820e-002	3.219063e-001
8.345406113785595e-002	3.232995e-001
8.348070779800981e-002	3.235082e-001
8.353400111831756e-002	3.239243e-001
8.364058775893306e-002	3.247542e-001
8.377330668974961e-002	3.257847e-001
8.378848400394824e-002	3.259023e-001
8.381883863234550e-002	3.261369e-001
8.385452835189342e-002	3.264125e-001
8.387456477716963e-002	3.265671e-001
8.387957388348868e-002	3.266057e-001
8.388959209612680e-002	3.266829e-001
8.389209664928633e-002	3.267022e-001
8.389272278757622e-002	3.267070e-001
8.389397506415598e-002	3.267167e-001
8.389647961731551e-002	3.267360e-001
8.390148872363457e-002	3.267746e-001
8.391150693627268e-002	3.268518e-001
8.392186998492791e-002	3.269315e-001
8.394259608223838e-002	3.270909e-001
8.397562974945616e-002	3.273449e-001
8.402121694319190e-002	3.276963e-001
8.406997842170144e-002	3.280821e-001
8.413353884120095e-002	3.286228e-001
8.421812115266375e-002	3.294252e-001
8.431253394914118e-002	3.304056e-001
8.432758121023112e-002	3.305718e-001
8.435767573241100e-002	3.309161e-001
8.441786477677077e-002	3.316118e-001
8.442488800456502e-002	3.316936e-001
8.443893446015353e-002	3.318580e-001
8.444244607405066e-002	3.318992e-001
8.444946930184491e-002	3.319814e-001
8.446351575743342e-002	3.321459e-001
8.447879378435667e-002	3.323248e-001
8.449414260488168e-002	3.325042e-001
8.451567599394298e-002	3.327553e-001
8.453309411467826e-002	3.329579e-001
8.453744864486208e-002	3.330084e-001
8.453853727740804e-002	3.330210e-001
8.454071454249995e-002	3.330463e-001
8.454506907268378e-002	3.330966e-001
8.455377813305141e-002	3.331971e-001
8.456351458350810e-002	3.333092e-001
8.456594869612227e-002	3.333371e-001
8.457081692135061e-002	3.333928e-001
8.458055337180730e-002	3.335034e-001
8.460002627272066e-002	3.337217e-001
8.462298108747002e-002	3.339742e-001
8.466889071696873e-002	3.344733e-001
8.471491725842262e-002	3.349897e-001
8.478449486991860e-002	3.358468e-001
8.486651627933477e-002	3.369931e-001
8.494748986207368e-002	3.382585e-001
8.503576611865364e-002	3.397292e-001
8.511871005086576e-002	3.411386e-001
8.513065479276225e-002	3.413406e-001
8.515454427655521e-002	3.417383e-001
8.519408690410636e-002	3.423865e-001
8.519965928786558e-002	3.424762e-001
8.521080405538400e-002	3.426520e-001
8.523309359042088e-002	3.429951e-001
8.526117839469494e-002	3.434116e-001
8.529327229341310e-002	3.438605e-001
8.535049539090224e-002	3.445998e-001
8.542982110919342e-002	3.455340e-001
8.551247754779247e-002	3.464166e-001
8.560266556629109e-002	3.473016e-001
8.568415656539988e-002	3.480541e-001
8.577115431933861e-002	3.488272e-001
8.586298347026720e-002	3.496274e-001
8.597275036280790e-002	3.505754e-001
8.609656093410460e-002	3.516398e-001
8.625519593026734e-002	3.529980e-001
8.641820925556129e-002	3.543887e-001
8.643986022752875e-002	3.545729e-001
8.648316217146368e-002	3.549404e-001
8.655341658151355e-002	3.555360e-001
8.658160973036053e-002	3.557748e-001
8.660288473262610e-002	3.559547e-001
8.660820348319250e-002	3.559997e-001
8.661884098432529e-002	3.560896e-001
8.662150035960849e-002	3.561121e-001
8.662681911017488e-002	3.561570e-001
8.663745661130767e-002	3.562469e-001
8.663913412765126e-002	3.562610e-001
8.664248916033843e-002	3.562894e-001
8.664919922571278e-002	3.563460e-001
8.666074647881329e-002	3.564435e-001
8.667268075258897e-002	3.565441e-001
8.669654930014031e-002	3.567454e-001
8.673342558495042e-002	3.570584e-001
8.677981209708828e-002	3.574691e-001
8.683225126932465e-002	3.579933e-001
8.690000836598401e-002	3.588243e-001
8.699625092956803e-002	3.602720e-001
8.709578157334967e-002	3.619892e-001
8.721238610972151e-002	3.641213e-001
8.722743591064658e-002	3.643972e-001
8.725753551249672e-002	3.649434e-001
8.726506041295926e-002	3.650786e-001
8.728011021388432e-002	3.653450e-001
8.731020981573447e-002	3.658664e-001
8.734454058213977e-002	3.664392e-001
8.737769939885892e-002	3.669626e-001
8.741987013750646e-002	3.675803e-001
8.749285026982109e-002	3.685609e-001
8.756780246681704e-002	3.694815e-001
8.764248501155914e-002	3.703225e-001
8.772284060878810e-002	3.711656e-001
8.780887835685318e-002	3.720213e-001
8.789737965063744e-002	3.728691e-001
8.799463022597560e-002	3.737803e-001
8.810661026951677e-002	3.748187e-001
8.824137790530769e-002	3.760628e-001
8.841072277011823e-002	3.776203e-001
8.858525966817810e-002	3.792191e-001
8.876789596489820e-002	3.808849e-001
8.893287178364832e-002	3.823833e-001
8.909144709608248e-002	3.838173e-001
8.925989770015901e-002	3.853344e-001
8.941709580202500e-002	3.867442e-001
8.957771422131139e-002	3.881786e-001
8.973193574334955e-002	3.895503e-001
8.989044670630481e-002	3.909542e-001
9.004572248364194e-002	3.923237e-001
9.020517241246354e-002	3.937240e-001
9.036398357354335e-002	3.951126e-001
9.052878077876153e-002	3.965471e-001
9.069764362133301e-002	3.980101e-001
9.087823381387576e-002	3.995669e-001
9.107250612758219e-002	4.012326e-001
9.129216443494041e-002	4.031045e-001
9.154750955218240e-002	4.052647e-001
9.186979563223691e-002	4.079691e-001
9.217469583509676e-002	4.105060e-001
9.241368152712916e-002	4.124790e-001
9.257408900212319e-002	4.137957e-001
9.259731318190968e-002	4.139856e-001
9.264376154148268e-002	4.143645e-001
9.273665826062867e-002	4.151208e-001
9.283315822361968e-002	4.159048e-001
9.284684682863516e-002	4.160159e-001
9.287422403866612e-002	4.162377e-001
9.288106834117386e-002	4.162931e-001
9.289475694618934e-002	4.164038e-001
9.289817909744322e-002	4.164315e-001
9.290502339995096e-002	4.164869e-001
9.291871200496644e-002	4.165976e-001
9.292153844134735e-002	4.166204e-001
9.292719131410913e-002	4.166661e-001
9.293849705963271e-002	4.167575e-001
9.295307586204993e-002	4.168752e-001
9.296898925855845e-002	4.170037e-001
9.300081605157551e-002	4.172605e-001
9.300616680962892e-002	4.173037e-001
9.301686832573576e-002	4.173899e-001
9.303827135794943e-002	4.175624e-001
9.304115283713803e-002	4.175856e-001
9.304691579551523e-002	4.176320e-001
9.305844171226964e-002	4.177248e-001
9.307439654063152e-002	4.178534e-001
9.309154523713797e-002	4.179926e-001
9.312584263015089e-002	4.182766e-001
9.316913032030931e-002	4.186507e-001
9.322045173490749e-002	4.191311e-001
9.328259263900919e-002	4.197925e-001
9.337123842792225e-002	4.208920e-001
9.348814082675476e-002	4.225257e-001
9.359507654523820e-002	4.240953e-001
9.369626728489430e-002	4.255713e-001
9.370249891017375e-002	4.256593e-001
9.370405681649362e-002	4.256808e-001
9.370717262913333e-002	4.257238e-001
9.371340425441278e-002	4.258090e-001
9.372586750497167e-002	4.259769e-001
9.374978399115537e-002	4.262909e-001
9.377698338398001e-002	4.266325e-001
9.383138216962929e-002	4.272697e-001
9.391803917537329e-002	4.282008e-001
9.401266113261229e-002	4.291296e-001
9.410118002157837e-002	4.299355e-001
9.418401831110551e-002	4.306541e-001
9.426890513795064e-002	4.313717e-001
9.436341015581351e-002	4.321612e-001
9.445612464358721e-002	4.329321e-001
9.449588487195489e-002	4.332620e-001
9.450357950665039e-002	4.333258e-001
9.451896877604141e-002	4.334533e-001
9.452281609338917e-002	4.334851e-001
9.453051072808467e-002	4.335488e-001
9.454218483474605e-002	4.336454e-001
9.455375407363888e-002	4.337412e-001
9.457184026508393e-002	4.338907e-001
9.459086271574785e-002	4.340479e-001
9.462890761707569e-002	4.343624e-001
9.467270526964237e-002	4.347291e-001
9.472802666416298e-002	4.352178e-001
9.479417775904032e-002	4.358779e-001
9.489505433560078e-002	4.370444e-001
9.499789745000443e-002	4.383809e-001
9.511359708980589e-002	4.399785e-001
9.512646116117235e-002	4.401589e-001
9.515218930390525e-002	4.405186e-001
9.519449630443130e-002	4.410971e-001
9.527911030548340e-002	4.422061e-001
9.533873533411964e-002	4.429395e-001
9.538994904329973e-002	4.435231e-001
9.544736153570314e-002	4.441331e-001
9.552307427295260e-002	4.448875e-001
9.560589321696622e-002	4.456658e-001
9.569421826310177e-002	4.464577e-001
9.577767340793793e-002	4.471824e-001
9.587206768492440e-002	4.479879e-001
9.597559337889029e-002	4.488645e-001
