time	V(vin)	V(n032)
7.437265319507380e-001	7.875309e-002	4.255698e-001
7.438830776497043e-001	7.679184e-002	4.250118e-001
7.440381245362145e-001	7.484907e-002	4.244571e-001
7.441947326020788e-001	7.288645e-002	4.238949e-001
7.443510497936692e-001	7.092720e-002	4.233318e-001
7.445095468991533e-001	6.894034e-002	4.227588e-001
7.446695902464174e-001	6.693383e-002	4.221783e-001
7.448340174034412e-001	6.487206e-002	4.215797e-001
7.450037603100764e-001	6.274336e-002	4.209597e-001
7.451830351118317e-001	6.049481e-002	4.203023e-001
7.453753715977909e-001	5.808209e-002	4.195943e-001
7.455881213260842e-001	5.541290e-002	4.188078e-001
7.458295092805354e-001	5.238394e-002	4.179113e-001
7.461137447197384e-001	4.881671e-002	4.168499e-001
7.464646037827635e-001	4.441249e-002	4.155313e-001
7.469171629810536e-001	3.873038e-002	4.138167e-001
7.475365333494893e-001	3.095189e-002	4.114450e-001
7.484664797944515e-001	1.926959e-002	4.078375e-001
7.494430422944515e-001	6.998880e-003	4.039938e-001
7.504196047944515e-001	-5.272885e-003	4.000918e-001
7.513961672944515e-001	-1.754386e-002	3.961336e-001
7.523727297944515e-001	-2.981219e-002	3.921219e-001
7.533492922944515e-001	-4.207602e-002	3.880591e-001
7.543258547944515e-001	-5.433353e-002	3.839477e-001
7.553024172944515e-001	-6.658284e-002	3.797896e-001
7.562789797944515e-001	-7.882214e-002	3.755865e-001
7.572555422944515e-001	-9.104956e-002	3.713395e-001
7.582321047944515e-001	-1.032633e-001	3.670493e-001
7.592086672944515e-001	-1.154614e-001	3.627157e-001
7.601852297944515e-001	-1.276422e-001	3.583378e-001
7.611617922944515e-001	-1.398038e-001	3.539135e-001
7.621383547944515e-001	-1.519442e-001	3.494397e-001
7.631149172944515e-001	-1.640619e-001	3.449117e-001
7.640914797944515e-001	-1.761548e-001	3.403235e-001
7.650680422944515e-001	-1.882211e-001	3.356671e-001
7.660446047944515e-001	-2.002592e-001	3.309325e-001
7.670211672944515e-001	-2.122671e-001	3.261074e-001
7.679977297944515e-001	-2.242430e-001	3.211772e-001
7.689742922944515e-001	-2.361851e-001	3.161244e-001
7.699508547944515e-001	-2.480917e-001	3.109287e-001
7.709274172944515e-001	-2.599609e-001	3.055755e-001
7.717352071188565e-001	-2.697493e-001	3.010133e-001
7.723685015023883e-001	-2.774039e-001	2.973360e-001
7.728667641661052e-001	-2.834140e-001	2.943730e-001
7.732647958720674e-001	-2.882072e-001	2.919590e-001
7.735836636137905e-001	-2.920418e-001	2.899933e-001
7.738358291069785e-001	-2.950710e-001	2.884182e-001
7.740266788882286e-001	-2.973617e-001	2.872137e-001
7.741597124958511e-001	-2.989574e-001	2.863682e-001
7.741854022279006e-001	-2.992654e-001	2.862041e-001
7.742367816919994e-001	-2.998815e-001	2.858748e-001
7.743395406201972e-001	-3.011131e-001	2.852139e-001
7.744356492549472e-001	-3.022645e-001	2.845939e-001
7.744507109357285e-001	-3.024450e-001	2.844965e-001
7.744808342972910e-001	-3.028058e-001	2.843012e-001
7.744987436460354e-001	-3.030202e-001	2.841849e-001
7.745153364649586e-001	-3.032189e-001	2.840772e-001
7.745194846696895e-001	-3.032686e-001	2.840502e-001
7.745277810791511e-001	-3.033679e-001	2.839963e-001
7.745420660292193e-001	-3.035390e-001	2.839033e-001
7.745598688940388e-001	-3.037522e-001	2.837874e-001
7.745791062165510e-001	-3.039825e-001	2.836621e-001
7.746037579347600e-001	-3.042776e-001	2.835013e-001
7.746294995757642e-001	-3.045857e-001	2.833332e-001
7.746598477606247e-001	-3.049489e-001	2.831347e-001
7.746952426653482e-001	-3.053725e-001	2.829027e-001
7.747428113396887e-001	-3.059416e-001	2.825904e-001
7.748121522145693e-001	-3.067711e-001	2.821337e-001
7.748790362282443e-001	-3.075710e-001	2.816917e-001
7.749424105497466e-001	-3.083286e-001	2.812713e-001
7.750024706566794e-001	-3.090465e-001	2.808713e-001
7.750661337068401e-001	-3.098073e-001	2.804453e-001
7.751191276103225e-001	-3.104404e-001	2.800890e-001
7.751640485231228e-001	-3.109769e-001	2.797857e-001
7.751701095944228e-001	-3.110493e-001	2.797446e-001
7.751822317370227e-001	-3.111941e-001	2.796622e-001
7.752064760222225e-001	-3.114836e-001	2.794971e-001
7.752442884077651e-001	-3.119351e-001	2.792384e-001
7.752816135360920e-001	-3.123807e-001	2.789817e-001
7.753231904234361e-001	-3.128770e-001	2.786936e-001
7.754063441981242e-001	-3.138693e-001	2.781122e-001
7.754845606782281e-001	-3.148024e-001	2.775600e-001
7.755596881387745e-001	-3.156983e-001	2.770244e-001
7.756470462209953e-001	-3.167398e-001	2.763964e-001
7.757284889712107e-001	-3.177103e-001	2.758068e-001
7.758230885857612e-001	-3.188373e-001	2.751175e-001
7.759204090856829e-001	-3.199962e-001	2.744044e-001
7.760427398740426e-001	-3.214522e-001	2.735030e-001
7.761814738877999e-001	-3.231026e-001	2.724746e-001
7.763690510434672e-001	-3.253324e-001	2.710746e-001
7.765594710298238e-001	-3.275942e-001	2.696432e-001
7.767236847917546e-001	-3.295432e-001	2.683998e-001
7.768799988845121e-001	-3.313971e-001	2.672077e-001
7.770520834855266e-001	-3.334367e-001	2.658863e-001
7.772126883977787e-001	-3.353387e-001	2.646445e-001
7.773740932207864e-001	-3.372488e-001	2.633880e-001
7.775284370984468e-001	-3.390741e-001	2.621784e-001
7.776863551564470e-001	-3.409404e-001	2.609326e-001
7.778410560440454e-001	-3.427673e-001	2.597041e-001
7.779988957136939e-001	-3.446299e-001	2.584425e-001
7.781551319589829e-001	-3.464723e-001	2.571855e-001
7.783150708086255e-001	-3.483569e-001	2.558902e-001
7.784762099406190e-001	-3.502543e-001	2.545764e-001
7.786438042097977e-001	-3.522262e-001	2.532008e-001
7.788178459799415e-001	-3.542722e-001	2.517622e-001
7.790053399927719e-001	-3.564746e-001	2.502009e-001
7.792101413355026e-001	-3.588779e-001	2.484819e-001
7.794438664374859e-001	-3.616178e-001	2.465028e-001
7.797200381136359e-001	-3.648512e-001	2.441403e-001
7.800681941932598e-001	-3.689212e-001	2.411253e-001
7.805237167279747e-001	-3.742356e-001	2.371187e-001
7.811745648754610e-001	-3.818075e-001	2.312905e-001
7.818193264321453e-001	-3.892834e-001	2.254092e-001
7.823647859236492e-001	-3.955879e-001	2.203478e-001
7.828047222543028e-001	-4.006593e-001	2.162090e-001
7.831514226571994e-001	-4.046473e-001	2.129137e-001
7.834192733221258e-001	-4.077230e-001	2.103492e-001
7.836217176637523e-001	-4.100446e-001	2.084012e-001
7.837625396253198e-001	-4.116580e-001	2.070422e-001
7.837895949527987e-001	-4.119678e-001	2.067807e-001
7.838437056077562e-001	-4.125873e-001	2.062573e-001
7.839519269176714e-001	-4.138257e-001	2.052100e-001
7.840556630724408e-001	-4.150121e-001	2.042064e-001
7.840715047710969e-001	-4.151932e-001	2.040533e-001
7.841031881684090e-001	-4.155554e-001	2.037474e-001
7.841111090177370e-001	-4.156459e-001	2.036710e-001
7.841269507163931e-001	-4.158269e-001	2.035184e-001
7.841309111410570e-001	-4.158722e-001	2.034803e-001
7.841388319903850e-001	-4.159627e-001	2.034041e-001
7.841408122027170e-001	-4.159854e-001	2.033851e-001
7.841447726273810e-001	-4.160306e-001	2.033470e-001
7.841526934767090e-001	-4.161211e-001	2.032710e-001
7.841542384101634e-001	-4.161388e-001	2.032562e-001
7.841546246435270e-001	-4.161432e-001	2.032525e-001
7.841547212018679e-001	-4.161443e-001	2.032515e-001
7.841549143185497e-001	-4.161465e-001	2.032497e-001
7.841553005519133e-001	-4.161509e-001	2.032460e-001
7.841560730186405e-001	-4.161597e-001	2.032386e-001
7.841576179520949e-001	-4.161774e-001	2.032238e-001
7.841607078190037e-001	-4.162127e-001	2.031942e-001
7.841668875528213e-001	-4.162833e-001	2.031354e-001
7.841792470204565e-001	-4.164245e-001	2.030190e-001
7.842007315651739e-001	-4.166700e-001	2.028220e-001
7.842257518313851e-001	-4.169558e-001	2.026045e-001
7.842517088342635e-001	-4.172522e-001	2.024002e-001
7.842803842049463e-001	-4.175797e-001	2.022116e-001
7.843138087176009e-001	-4.179613e-001	2.020585e-001
7.843566469803290e-001	-4.184503e-001	2.020169e-001
7.844168146994920e-001	-4.191369e-001	2.025564e-001
7.845055033677096e-001	-4.201485e-001	2.052819e-001
7.845723863768139e-001	-4.209110e-001	2.099555e-001
7.846328045530111e-001	-4.215996e-001	2.171640e-001
7.846976423987006e-001	-4.223383e-001	2.277310e-001
7.847497524915221e-001	-4.229318e-001	2.380824e-001
7.847995214928313e-001	-4.234984e-001	2.491304e-001
7.848057860330949e-001	-4.235697e-001	2.505932e-001
7.848073521681609e-001	-4.235876e-001	2.509665e-001
7.848104844382927e-001	-4.236232e-001	2.517135e-001
7.848112675058256e-001	-4.236321e-001	2.519006e-001
7.848128336408916e-001	-4.236500e-001	2.522755e-001
7.848159659110234e-001	-4.236856e-001	2.530262e-001
7.848222304512871e-001	-4.237569e-001	2.545257e-001
7.848347595318145e-001	-4.238995e-001	2.574981e-001
7.848560304556426e-001	-4.241416e-001	2.624038e-001
7.848903186552839e-001	-4.245318e-001	2.697543e-001
7.849482170537921e-001	-4.251904e-001	2.802668e-001
7.850410224976721e-001	-4.262457e-001	2.930810e-001
7.851191594340722e-001	-4.271337e-001	3.004003e-001
7.851927676013210e-001	-4.279699e-001	3.045247e-001
7.852792650742148e-001	-4.289520e-001	3.071986e-001
7.853612168218944e-001	-4.298821e-001	3.083422e-001
7.854561669407871e-001	-4.309591e-001	3.085451e-001
7.855546809245223e-001	-4.320758e-001	3.079776e-001
7.856796828137499e-001	-4.334919e-001	3.066309e-001
7.858204708985240e-001	-4.350856e-001	3.047486e-001
7.860099746514604e-001	-4.372285e-001	3.020239e-001
7.861944645790896e-001	-4.393123e-001	2.993348e-001
7.863562957768912e-001	-4.411383e-001	2.969675e-001
7.865130311222996e-001	-4.429051e-001	2.946667e-001
7.866850490125429e-001	-4.448421e-001	2.921332e-001
7.868458253994590e-001	-4.466506e-001	2.897577e-001
7.870070091939059e-001	-4.484619e-001	2.873687e-001
7.871614104267505e-001	-4.501953e-001	2.850735e-001
7.873192405998890e-001	-4.519654e-001	2.827207e-001
7.874740732359686e-001	-4.537002e-001	2.804063e-001
7.876319459464740e-001	-4.554672e-001	2.780403e-001
7.877884029567933e-001	-4.572167e-001	2.756896e-001
7.879485687901395e-001	-4.590058e-001	2.732773e-001
7.881101844328635e-001	-4.608091e-001	2.708374e-001
7.882784252326213e-001	-4.626845e-001	2.682917e-001
7.884535217530970e-001	-4.646340e-001	2.656364e-001
7.886424994215077e-001	-4.667355e-001	2.627642e-001
7.888494847928116e-001	-4.690343e-001	2.596120e-001
7.890127976596043e-001	-4.708458e-001	2.571226e-001
7.890367839517464e-001	-4.711117e-001	2.567561e-001
7.890847565360305e-001	-4.716434e-001	2.560221e-001
7.891577918176206e-001	-4.724525e-001	2.549059e-001
7.891688217138418e-001	-4.725746e-001	2.547373e-001
7.891908815062845e-001	-4.728189e-001	2.543998e-001
7.892350010911696e-001	-4.733074e-001	2.537251e-001
7.892399886455822e-001	-4.733626e-001	2.536488e-001
7.892499637544075e-001	-4.734730e-001	2.534961e-001
7.892515537322709e-001	-4.734906e-001	2.534718e-001
7.892547336879976e-001	-4.735258e-001	2.534232e-001
7.892610935994512e-001	-4.735962e-001	2.533258e-001
7.892738134223583e-001	-4.737370e-001	2.531312e-001
7.892853076845084e-001	-4.738642e-001	2.529553e-001
7.893082962088088e-001	-4.741185e-001	2.526034e-001
7.893457228246236e-001	-4.745326e-001	2.520305e-001
7.893839896896939e-001	-4.749558e-001	2.514445e-001
7.894235075091292e-001	-4.753928e-001	2.508390e-001
7.894654830624593e-001	-4.758568e-001	2.501955e-001
7.895179608504178e-001	-4.764366e-001	2.493900e-001
7.895987195366139e-001	-4.773287e-001	2.481478e-001
7.896897385078254e-001	-4.783334e-001	2.467426e-001
7.897770661701664e-001	-4.792968e-001	2.453869e-001
7.898727854394361e-001	-4.803522e-001	2.438929e-001
7.898838957695631e-001	-4.804746e-001	2.437187e-001
7.899061164298170e-001	-4.807195e-001	2.433690e-001
7.899116715948805e-001	-4.807807e-001	2.432815e-001
7.899130603861464e-001	-4.807960e-001	2.432597e-001
7.899158379686782e-001	-4.808266e-001	2.432159e-001
7.899213931337417e-001	-4.808878e-001	2.431282e-001
7.899325034638687e-001	-4.810102e-001	2.429528e-001
7.899528453706636e-001	-4.812343e-001	2.426310e-001
7.899873100348405e-001	-4.816139e-001	2.420842e-001
7.900426140981902e-001	-4.822229e-001	2.412030e-001
7.901328038098399e-001	-4.832155e-001	2.397595e-001
7.902042644684770e-001	-4.840015e-001	2.386109e-001
7.902758205183627e-001	-4.847881e-001	2.374570e-001
7.903642739759226e-001	-4.857600e-001	2.360278e-001
7.904460428450512e-001	-4.866579e-001	2.347050e-001
7.905407818730744e-001	-4.876976e-001	2.331717e-001
7.906371599247992e-001	-4.887546e-001	2.316122e-001
7.907585428091537e-001	-4.900847e-001	2.296496e-001
7.908956883627074e-001	-4.915863e-001	2.274349e-001
7.910815429153337e-001	-4.936188e-001	2.244388e-001
7.912760986931641e-001	-4.957435e-001	2.213089e-001
7.914418535546317e-001	-4.975514e-001	2.186484e-001
7.915979001524675e-001	-4.992515e-001	2.161498e-001
7.917704201153724e-001	-5.011287e-001	2.133944e-001
7.919310011294272e-001	-5.028740e-001	2.108367e-001
7.920927113428324e-001	-5.046294e-001	2.082685e-001
7.922470515081991e-001	-5.063028e-001	2.058248e-001
7.924052072555500e-001	-5.080158e-001	2.033287e-001
7.925599922363268e-001	-5.096902e-001	2.008941e-001
7.927181901276359e-001	-5.113995e-001	1.984147e-001
7.928748217521465e-001	-5.130900e-001	1.959691e-001
7.930356140038994e-001	-5.148233e-001	1.934687e-001
7.931980355534530e-001	-5.165720e-001	1.909538e-001
7.933679409365984e-001	-5.183989e-001	1.883354e-001
7.935456310923627e-001	-5.203071e-001	1.856113e-001
7.937391802863166e-001	-5.223826e-001	1.826614e-001
7.939533957428333e-001	-5.246761e-001	1.794189e-001
7.942021621033634e-001	-5.273348e-001	1.756849e-001
7.945077496583805e-001	-5.305938e-001	1.711472e-001
7.949017522009196e-001	-5.347840e-001	1.653837e-001
7.954487569838128e-001	-5.405796e-001	1.575680e-001
7.963372436997940e-001	-5.499388e-001	1.452997e-001
7.973138061997940e-001	-5.601466e-001	1.323716e-001
7.980313902775594e-001	-5.675938e-001	1.232913e-001
7.985089614580128e-001	-5.725245e-001	1.174831e-001
7.988202603256634e-001	-5.757274e-001	1.138053e-001
7.990246227126159e-001	-5.778252e-001	1.114402e-001
7.992044737762033e-001	-5.796683e-001	1.093860e-001
7.992362871770856e-001	-5.799941e-001	1.090258e-001
7.992999139788504e-001	-5.806453e-001	1.083108e-001
7.994271675823799e-001	-5.819464e-001	1.068901e-001
7.995550905806289e-001	-5.832530e-001	1.054708e-001
7.995729116857800e-001	-5.834349e-001	1.052743e-001
7.996085538960822e-001	-5.837985e-001	1.048826e-001
7.996174644486578e-001	-5.838895e-001	1.047848e-001
7.996352855538089e-001	-5.840713e-001	1.045896e-001
7.996709277641111e-001	-5.844347e-001	1.041998e-001
7.996755531868144e-001	-5.844819e-001	1.041493e-001
7.996848040322209e-001	-5.845762e-001	1.040483e-001
7.996983182925088e-001	-5.847140e-001	1.039011e-001
7.997115234926884e-001	-5.848486e-001	1.037590e-001
7.997320087953528e-001	-5.850574e-001	1.035501e-001
7.997535574567746e-001	-5.852770e-001	1.033804e-001
7.997898216133637e-001	-5.856465e-001	1.032944e-001
7.998263162403978e-001	-5.860181e-001	1.036049e-001
7.998664365978300e-001	-5.864266e-001	1.046637e-001
7.999101745900328e-001	-5.868717e-001	1.069650e-001
7.999673253836673e-001	-5.874530e-001	1.121747e-001
8.000607765287024e-001	-5.884030e-001	1.247502e-001
8.001540105542024e-001	-5.893499e-001	1.402483e-001
8.002424118150414e-001	-5.902470e-001	1.559077e-001
8.002479623050900e-001	-5.903033e-001	1.568427e-001
8.002590632851871e-001	-5.904159e-001	1.585803e-001
8.002812652453814e-001	-5.906410e-001	1.618163e-001
8.003256691657698e-001	-5.910912e-001	1.677703e-001
8.003367701458669e-001	-5.912037e-001	1.691130e-001
8.003589721060611e-001	-5.914287e-001	1.714491e-001
8.003978471802850e-001	-5.918226e-001	1.749505e-001
8.004353231975655e-001	-5.922021e-001	1.776753e-001
8.004745349630588e-001	-5.925991e-001	1.797700e-001
8.005529584940452e-001	-5.933926e-001	1.826360e-001
8.006246287366312e-001	-5.941173e-001	1.842919e-001
8.006976544402303e-001	-5.948552e-001	1.851830e-001
8.007782793358547e-001	-5.956693e-001	1.855785e-001
8.008636623972599e-001	-5.965308e-001	1.855630e-001
8.009528293312389e-001	-5.974298e-001	1.852368e-001
8.010503218171157e-001	-5.984117e-001	1.846600e-001
8.011634424111628e-001	-5.995501e-001	1.838448e-001
8.012988378470889e-001	-6.009109e-001	1.827957e-001
8.014700323468063e-001	-6.026291e-001	1.814500e-001
8.014936731309544e-001	-6.028661e-001	1.812651e-001
8.015409546992508e-001	-6.033400e-001	1.808976e-001
8.016181150315486e-001	-6.041130e-001	1.802989e-001
8.016291451426401e-001	-6.042235e-001	1.802136e-001
8.016512053648230e-001	-6.044443e-001	1.800434e-001
8.016953258091890e-001	-6.048859e-001	1.797034e-001
8.016980095418604e-001	-6.049128e-001	1.796827e-001
8.017033770072034e-001	-6.049665e-001	1.796415e-001
8.017141119378892e-001	-6.050739e-001	1.795590e-001
8.017167956705606e-001	-6.051008e-001	1.795384e-001
8.017174666037286e-001	-6.051075e-001	1.795332e-001
8.017188084700643e-001	-6.051209e-001	1.795229e-001
8.017214922027357e-001	-6.051477e-001	1.795023e-001
8.017268596680787e-001	-6.052014e-001	1.794611e-001
8.017372481277185e-001	-6.053054e-001	1.793814e-001
8.017483369943778e-001	-6.054163e-001	1.792964e-001
8.017705147276962e-001	-6.056381e-001	1.791267e-001
8.018050278636919e-001	-6.059831e-001	1.788631e-001
8.018512539815313e-001	-6.064451e-001	1.785109e-001
8.019013665704113e-001	-6.069457e-001	1.781300e-001
8.019573115138617e-001	-6.075043e-001	1.777055e-001
8.020243838461227e-001	-6.081735e-001	1.771962e-001
8.021348664545053e-001	-6.092750e-001	1.763537e-001
8.022421665323877e-001	-6.103437e-001	1.755273e-001
8.023627827652530e-001	-6.115437e-001	1.745887e-001
8.023724506313805e-001	-6.116398e-001	1.745128e-001
8.023748675979124e-001	-6.116638e-001	1.744937e-001
8.023797015309762e-001	-6.117119e-001	1.744555e-001
8.023893693971037e-001	-6.118079e-001	1.743791e-001
8.024087051293587e-001	-6.120002e-001	1.742260e-001
8.024315331045760e-001	-6.122270e-001	1.740446e-001
8.024771890550108e-001	-6.126806e-001	1.736804e-001
8.025444857006594e-001	-6.133487e-001	1.731413e-001
8.026304008235794e-001	-6.142010e-001	1.724509e-001
8.027064085865879e-001	-6.149545e-001	1.718393e-001
8.027845881708841e-001	-6.157289e-001	1.712108e-001
8.028707501654816e-001	-6.165817e-001	1.705201e-001
8.029578080495538e-001	-6.174426e-001	1.698251e-001
8.030534644214267e-001	-6.183878e-001	1.690659e-001
8.031621640207463e-001	-6.194606e-001	1.682092e-001
8.032928300041582e-001	-6.207488e-001	1.671882e-001
8.034540283094178e-001	-6.223357e-001	1.659412e-001
8.036242448990535e-001	-6.240086e-001	1.646390e-001
8.037942704851426e-001	-6.256768e-001	1.633537e-001
8.039701902873317e-001	-6.273997e-001	1.620400e-001
8.041472056915613e-001	-6.291303e-001	1.607338e-001
8.043097940861693e-001	-6.307172e-001	1.595481e-001
8.044700812832306e-001	-6.322789e-001	1.583926e-001
8.046257318743697e-001	-6.337931e-001	1.572827e-001
8.047835379340662e-001	-6.353257e-001	1.561697e-001
8.049392862116837e-001	-6.368359e-001	1.550828e-001
8.050967988778519e-001	-6.383608e-001	1.539954e-001
8.052535788662226e-001	-6.398761e-001	1.529246e-001
8.054132253768498e-001	-6.414164e-001	1.518457e-001
8.055748680661348e-001	-6.429735e-001	1.507651e-001
8.057425453833881e-001	-6.445858e-001	1.496564e-001
8.059176893092146e-001	-6.462670e-001	1.485114e-001
8.061066711578983e-001	-6.480774e-001	1.472906e-001
8.063150773835038e-001	-6.500697e-001	1.459617e-001
8.065548575921647e-001	-6.523563e-001	1.444550e-001
8.068477411619348e-001	-6.551414e-001	1.426458e-001
8.072240664085806e-001	-6.587069e-001	1.403702e-001
8.077481706761315e-001	-6.636479e-001	1.372920e-001
8.086343117020075e-001	-6.719365e-001	1.322713e-001
8.096108742020075e-001	-6.809744e-001	1.269435e-001
8.104632263948365e-001	-6.887789e-001	1.224517e-001
8.111471160713200e-001	-6.949838e-001	1.189388e-001
8.116432640869807e-001	-6.994532e-001	1.164318e-001
8.119911864276524e-001	-7.025712e-001	1.146911e-001
8.122325474993678e-001	-7.047263e-001	1.134904e-001
8.123903955191579e-001	-7.061322e-001	1.127080e-001
8.125441464141783e-001	-7.074990e-001	1.119474e-001
8.125718606444032e-001	-7.077450e-001	1.118104e-001
8.126272891048531e-001	-7.082369e-001	1.115368e-001
8.127381460257528e-001	-7.092197e-001	1.109900e-001
8.128331558821773e-001	-7.100609e-001	1.105217e-001
8.128748996175378e-001	-7.104302e-001	1.103161e-001
8.128812391881959e-001	-7.104862e-001	1.102849e-001
8.128939183295121e-001	-7.105983e-001	1.102225e-001
8.129066579974184e-001	-7.107110e-001	1.101597e-001
8.129205867218114e-001	-7.108341e-001	1.100912e-001
8.129411748898667e-001	-7.110161e-001	1.099900e-001
8.129626117891489e-001	-7.112055e-001	1.098931e-001
8.130037144719247e-001	-7.115685e-001	1.097810e-001
8.130467714122969e-001	-7.119485e-001	1.097771e-001
8.130489420766704e-001	-7.119677e-001	1.097841e-001
8.130532834054175e-001	-7.120060e-001	1.098097e-001
8.130619660629116e-001	-7.120826e-001	1.098753e-001
8.130751382485361e-001	-7.121988e-001	1.100078e-001
8.130880631142221e-001	-7.123128e-001	1.101854e-001
8.131075702789234e-001	-7.124848e-001	1.105455e-001
8.131282082354460e-001	-7.126668e-001	1.110674e-001
8.131694841484911e-001	-7.130306e-001	1.124644e-001
8.132131367939883e-001	-7.134151e-001	1.143372e-001
8.132721066162911e-001	-7.139341e-001	1.173106e-001
8.133413538527849e-001	-7.145432e-001	1.209285e-001
8.134535460117054e-001	-7.155288e-001	1.265571e-001
8.134671957241828e-001	-7.156486e-001	1.271807e-001
8.134944951491375e-001	-7.158882e-001	1.282864e-001
8.135490939990470e-001	-7.163671e-001	1.303238e-001
8.135627134314665e-001	-7.164865e-001	1.307830e-001
8.135899522963056e-001	-7.167252e-001	1.315838e-001
8.136315041254422e-001	-7.170892e-001	1.326267e-001
8.136736089788544e-001	-7.174579e-001	1.334724e-001
8.137178475108802e-001	-7.178451e-001	1.341783e-001
8.137289071438866e-001	-7.179418e-001	1.343212e-001
8.137510264098995e-001	-7.181353e-001	1.345529e-001
8.137899117028377e-001	-7.184752e-001	1.348830e-001
8.138320343012913e-001	-7.188433e-001	1.351473e-001
8.138718478697532e-001	-7.191910e-001	1.352991e-001
8.139514750066771e-001	-7.198859e-001	1.354157e-001
8.140372456025906e-001	-7.206336e-001	1.353716e-001
8.141179289625241e-001	-7.213362e-001	1.351981e-001
8.142039998298423e-001	-7.220849e-001	1.349220e-001
8.142870156991361e-001	-7.228062e-001	1.346060e-001
8.143826754189031e-001	-7.236363e-001	1.342149e-001
8.144841302830048e-001	-7.245157e-001	1.337924e-001
8.146109157161474e-001	-7.256129e-001	1.332656e-001
8.147587689584945e-001	-7.268901e-001	1.326558e-001
8.149584838342007e-001	-7.286114e-001	1.318393e-001
8.151330395810824e-001	-7.301121e-001	1.311319e-001
8.152885262023772e-001	-7.314458e-001	1.305073e-001
8.154595119980592e-001	-7.329093e-001	1.298263e-001
8.156177866791314e-001	-7.342610e-001	1.292010e-001
8.157795850227890e-001	-7.356398e-001	1.285668e-001
8.159335533010652e-001	-7.369490e-001	1.279679e-001
8.160922327032258e-001	-7.382954e-001	1.273554e-001
8.162468802329199e-001	-7.396047e-001	1.267628e-001
8.164055006608215e-001	-7.409448e-001	1.261595e-001
8.165614077752869e-001	-7.422591e-001	1.255708e-001
8.167214025125011e-001	-7.436049e-001	1.249710e-001
8.168818267073258e-001	-7.449513e-001	1.243740e-001
8.170490541311832e-001	-7.463515e-001	1.237562e-001
8.172222336783628e-001	-7.477982e-001	1.231212e-001
8.174094667694726e-001	-7.493582e-001	1.224400e-001
8.176143143424630e-001	-7.510603e-001	1.217011e-001
8.178502170169919e-001	-7.530142e-001	1.208582e-001
8.181365501168203e-001	-7.553769e-001	1.198464e-001
8.185061979801805e-001	-7.584127e-001	1.185582e-001
8.190236145819864e-001	-7.626345e-001	1.167902e-001
8.199568141129612e-001	-7.701672e-001	1.136773e-001
8.208256225657100e-001	-7.770850e-001	1.108527e-001
8.215587384960293e-001	-7.828503e-001	1.085276e-001
8.221446585701301e-001	-7.874103e-001	1.067053e-001
8.225916245238190e-001	-7.908602e-001	1.053356e-001
8.229216902264145e-001	-7.933918e-001	1.043348e-001
8.231575114340215e-001	-7.951921e-001	1.036252e-001
8.233159665732135e-001	-7.963979e-001	1.031508e-001
8.234234782816547e-001	-7.972143e-001	1.028302e-001
8.235376432443575e-001	-7.980796e-001	1.024906e-001
8.235944758583021e-001	-7.985097e-001	1.023220e-001
8.236728142504226e-001	-7.991019e-001	1.020898e-001
8.236866162110258e-001	-7.992062e-001	1.020490e-001
8.237142201322322e-001	-7.994146e-001	1.019673e-001
8.237211211125337e-001	-7.994667e-001	1.019469e-001
8.237349230731369e-001	-7.995709e-001	1.019061e-001
8.237383735632877e-001	-7.995969e-001	1.018959e-001
8.237452745435893e-001	-7.996490e-001	1.018755e-001
8.237590765041924e-001	-7.997531e-001	1.018347e-001
8.237618691436324e-001	-7.997742e-001	1.018265e-001
8.237674544225121e-001	-7.998163e-001	1.018100e-001
8.237786249802716e-001	-7.999006e-001	1.017770e-001
8.237935323819653e-001	-8.000130e-001	1.017330e-001
8.238096881701527e-001	-8.001348e-001	1.016853e-001
8.238419997465274e-001	-8.003783e-001	1.015900e-001
8.238852395594450e-001	-8.007039e-001	1.014626e-001
8.239348437861215e-001	-8.010772e-001	1.013164e-001
8.239958116610311e-001	-8.015355e-001	1.011364e-001
8.240795338086305e-001	-8.021641e-001	1.008872e-001
8.241783907695777e-001	-8.029053e-001	1.005880e-001
8.242968089534010e-001	-8.037915e-001	1.002206e-001
8.244075498974547e-001	-8.046186e-001	9.986925e-002
8.244142009185197e-001	-8.046682e-001	9.984779e-002
8.244275029606497e-001	-8.047674e-001	9.980442e-002
8.244541070449096e-001	-8.049659e-001	9.971732e-002
8.244846220844724e-001	-8.051933e-001	9.961685e-002
8.245192171867344e-001	-8.054510e-001	9.950215e-002
8.245784826833016e-001	-8.058922e-001	9.930412e-002
8.246721379218357e-001	-8.065884e-001	9.898901e-002
8.247527463469419e-001	-8.071868e-001	9.871633e-002
8.248295581132034e-001	-8.077562e-001	9.845562e-002
8.249153667738497e-001	-8.083914e-001	9.816399e-002
8.249786485187636e-001	-8.088592e-001	9.794886e-002
8.249875622296898e-001	-8.089251e-001	9.791857e-002
8.250053896515424e-001	-8.090568e-001	9.785799e-002
8.250098465070055e-001	-8.090897e-001	9.784285e-002
8.250187602179318e-001	-8.091555e-001	9.781256e-002
8.250209886456633e-001	-8.091720e-001	9.780499e-002
8.250215457525962e-001	-8.091761e-001	9.780310e-002
8.250226599664621e-001	-8.091843e-001	9.779932e-002
8.250248883941936e-001	-8.092008e-001	9.779175e-002
8.250293452496568e-001	-8.092337e-001	9.777661e-002
8.250374769783982e-001	-8.092937e-001	9.774898e-002
